metric,family,method,n_breath,n_subj,binary,cond_beta_raw,cond_p_raw,cond_p_raw_fdr,cond_beta_adj,cond_p_adj,cond_p_adj_fdr,cond_df_adj,cond_p_adj_rs,cond_p_adj_rs_fdr,rs_singular,cond_beta_adj_subj,cond_p_adj_subj,cond_p_adj_subj_fdr,cond_d_adj,direction_adj,airflow_attenuated,survives_adj_raw05,survives_adj_fdr,survives_honest
dutyCycle,burst,lmer,869,6,FALSE,0.002774839561619533,0.6139127788930467,0.8219646297602072,0.0017665432405675956,0.7694962518042718,0.8727639125988937,856.6274171496843,0.816144801138564,0.9925444950911286,TRUE,0.0015308753770902532,0.874990681237011,0.9743723678974494,0.021949682535205486,higher_focus,FALSE,FALSE,FALSE,FALSE
w3_rfreqRaw,window_gamma,lmer,869,6,FALSE,-0.26551646099454745,0.5499262048106263,0.8007697368295085,-0.14202892932805938,0.7708815381068661,0.8727639125988937,861.9018726859307,0.8083469825291326,0.9925444950911286,TRUE,0.30981624285727677,0.7575406317442528,0.9743723678974494,-0.021603366109841295,higher_audiobook,FALSE,FALSE,FALSE,FALSE
chirpSlope2,chirp,lmer,869,6,FALSE,0.12504378934677066,0.9229145553627963,0.9575238511889013,-0.4044534204926228,0.776806895286307,0.8727639125988937,848.6348519071852,0.9603834739253753,0.9925444950911286,FALSE,-0.15417839081593898,0.9456088064247036,0.9759095554368302,-0.021472335423863224,higher_audiobook,FALSE,FALSE,FALSE,FALSE
w1_rpowZ,window_gamma,lmer,869,6,FALSE,-1.7091930531690677e-4,0.9967480746823764,0.9967480746833866,-0.013034954952754637,0.778126861726855,0.8727639125988937,834.5233548879307,0.612478095184452,0.9828693100201511,FALSE,-0.044668950234767406,0.44220024758092935,0.9743723678974494,-0.021400763178289425,higher_audiobook,FALSE,FALSE,FALSE,FALSE
w1_aucZ,window_gamma,lmer,869,6,FALSE,-8.545965263191292e-5,0.9967480746833866,0.9967480746833866,-0.0065174774730356435,0.7781268618351582,0.8727639125988937,834.5233548172998,0.6124780954111149,0.9828693100201511,FALSE,-0.022334475117383852,0.44220024758092524,0.9743723678974494,-0.021400763167316712,higher_audiobook,FALSE,FALSE,FALSE,FALSE
p1_rfreqGated,segment_gamma,lmer,860,6,FALSE,0.10323486833259164,0.8262955823736575,0.9144337778268476,0.1305185398037998,0.8003007194654979,0.8856661295418177,818.0744240354268,0.5693695871258542,0.9828693100201511,FALSE,0.6118728638528186,0.30750629549165004,0.9743723678974494,0.019105763255963283,higher_focus,FALSE,FALSE,FALSE,FALSE
w5_rfreqPW,window_gamma,lmer,869,6,FALSE,0.36054293702921386,0.46739778191481574,0.7508752150808214,-0.10877276285955366,0.8410800699912647,0.9093328021227434,789.2627998127269,0.7544211578715488,0.9925444950911286,TRUE,0.19786849222778521,0.7936756998960494,0.9743723678974494,-0.015142183143424059,higher_audiobook,FALSE,FALSE,FALSE,FALSE
w5_rfreqGated,window_gamma,lmer,832,6,FALSE,0.303214034025752,0.5850219389183473,0.8219646297602072,-0.1205174823271443,0.8435979007644727,0.9093328021227434,778.8093467583211,0.931247009489905,0.9925444950911286,FALSE,0.298405734268638,0.7342064078868793,0.9743723678974494,-0.015327416225444168,higher_audiobook,FALSE,FALSE,FALSE,FALSE
peakZ,gamma_power,lmer,869,6,FALSE,-0.02951277098168033,0.513311742046684,0.7746340834522685,0.0075130463187790065,0.8795180945989973,0.9358974596373946,785.6273504394244,0.9603007134967034,0.9925444950911286,TRUE,-0.006928974035461662,0.7967619888569206,0.9743723678974494,0.0114696047589216,higher_focus,FALSE,FALSE,FALSE,FALSE
p2_rpowZ,segment_gamma,lmer,869,6,FALSE,-0.005064970621133185,0.8903676698659717,0.9354495772009577,-0.00440487887153587,0.9137947579237972,0.960062846932597,859.8633978335226,0.9523499960526962,0.9925444950911286,TRUE,-0.0022668130289178537,0.9738985781453686,0.9789576368890114,-0.008145479373437181,higher_audiobook,FALSE,FALSE,FALSE,FALSE
anyBurst,burst,lmer,869,6,TRUE,-9.22615213148348e-4,0.7795136518372164,0.9134089439051826,9.78148684735197e-5,0.9778552469212822,0.9993551400596634,862.9518586831431,0.7214818218467398,0.9925444950911286,TRUE,-0.001927982332384516,0.7892004427829712,0.9743723678974494,0.0020400935347599613,higher_focus,FALSE,FALSE,FALSE,FALSE
w5_rfreqRaw,window_gamma,lmer,869,6,FALSE,0.48254376915636765,0.3180583626185768,0.6139266069149273,-0.003932976272147756,0.9940578243116689,0.9993551400596634,787.5250847299205,0.9069409584779504,0.9925444950911286,TRUE,0.29238048207271816,0.7176050536836354,0.9743723678974494,-5.620672424696087e-4,higher_audiobook,FALSE,FALSE,FALSE,FALSE
w4_rpowZ,window_gamma,lmer,869,6,FALSE,0.014035826985908719,0.7378423807605491,0.9006017294577291,-3.743711519914502e-5,0.9993551400496035,0.9993551400596634,852.2836191622642,0.992544495070224,0.9925444950911286,TRUE,-0.02005186822070526,0.7514584931739432,0.9743723678974494,-6.111827477689466e-5,higher_audiobook,FALSE,FALSE,FALSE,FALSE
w4_aucZ,window_gamma,lmer,869,6,FALSE,0.0070179134940895815,0.7378423807198499,0.9006017294577291,-1.871855730753192e-5,0.9993551400596634,0.9993551400596634,852.2836192290337,0.9925444950911286,0.9925444950911286,TRUE,-0.010025934110352767,0.7514584931739396,0.9743723678974494,-6.111827382334805e-5,higher_audiobook,FALSE,FALSE,FALSE,FALSE
