task,metric,n_ctrl,n_dupi,control_mean,control_SD,control_CV,sep_control_dupi,sep_resp_nonresp,recovery_rho_dupi,recovery_rho_resp,max_separation,control_CV_rank,goodness
O15,p1_rfreqRaw__var,11,28,33.30437886054367,15.037088304931792,0.4515048416739882,0.7604278940067476,0.7125090739877545,-0.18664300390325797,-0.193145847073586,0.7604278940067476,601,0.5238893265624681
O15,w5_rfreqRaw__mean,11,28,42.37531522896102,1.906935761507614,0.045001099134227444,0.5454725307615282,0.10100666724525527,-0.09139887195896469,-0.1864436252508433,0.5454725307615282,95,0.5219827340023342
cueTask,gammaBumpDb__mean,11,30,17.76306866450397,7.271670876349052,0.40937019460329505,-0.7344080117408278,-0.15746266725216052,-0.15357023608203274,-0.029636948298292467,0.7344080117408278,563,0.52108950122047
O15,p2_rfreqRaw__var,11,28,33.48351997115377,13.009190841783871,0.38852518649780055,0.7202900523293613,0.6637842744078589,0.233081912956842,0.26991675158863915,0.7202900523293613,547,0.5187446791268573
threshTask,p2_rpowDb__mean,5,29,4.736219226223754,6.070506638266363,1.2817199430662194,-1.1829859153952527,-0.556543250195415,0.044710966135444015,0.1631207939944638,1.1829859153952527,804,0.5184623638804389
audiobook,w3_rpowDb__var,7,28,7.0609111438699035,3.0195657919092977,0.4276453463237757,0.7399951376510265,-0.28887465908320703,0.12851226412392341,0.08699775679704735,0.7399951376510265,583,0.5183326093952769
threshTask,p4_rpowZ__mean,5,29,1.9016544802295687,0.11060343920411483,0.05816169041002708,-0.5480405150024068,-0.5376609107986406,0.257154195761252,0.3534283869880049,0.5480405150024068,143,0.5179175545374796
cueTask,w4_bandDb__mean,11,30,3.873591134795942,8.192399068072696,2.1149364455031283,-1.6130172928406203,-1.3048484503995244,-0.05166849064442223,0.07726775806340537,1.6130172928406203,846,0.5178331311283251
cueTask,w3_aucZ__var,11,30,0.11056459410293848,0.03447140119271093,0.31177612653143777,-0.12258325915251306,-0.678660405434985,0.1550054719332667,0.3302402810381161,0.678660405434985,485,0.5173599303331431
cueTask,w3_rpowZ__var,11,30,0.4422583764117536,0.13788560477084377,0.31177612864632936,-0.12258325915251089,-0.6786604054349842,0.1550054719332667,0.3302402810381161,0.6786604054349842,486,0.5173599294990366
O15,returnCrossMs__var,11,28,182277.0647883601,107418.05166844149,0.5893119454889337,0.8204079381842724,0.3286708907923363,-0.13517567794578272,-0.21264321964883762,0.8204079381842724,677.5,0.5162032164377165
O15,exhaleStartMs__var,11,28,182277.0647883601,107418.05166844149,0.5893119454889337,0.8204079381842724,0.3286708907923363,-0.13517567794578272,-0.21264321964883762,0.8204079381842724,677.5,0.5162032164377165
O15,w1_rfreqGated__var,11,28,66.16461493537078,21.10703072651032,0.31900783744919453,-0.3556240099176054,0.68001265642021,-0.02218419222304968,-0.03655757357859672,0.68001265642021,490,0.5155486094269722
threshTask,w5_aucZ__var,5,29,0.08222207961855946,0.009966069649161175,0.12120916393973614,0.5767725066026008,0.47505438589389426,-0.24154504190331588,-0.3570532935212152,0.5767725066026008,280,0.5144200789225817
threshTask,w5_rpowZ__var,5,29,0.32888831847423805,0.03986427859664429,0.12120916504536086,0.5767725066026002,0.4750543858938969,-0.24154504190331588,-0.3570532935212152,0.5767725066026002,281,0.5144200784153112
focusedBreathing,w1_rfreqGated__mean,3,27,41.95283330463544,3.10221824583416,0.07394538107197268,0.5517447173366571,0.4386853018175837,-0.12521251127021268,-0.03603749850782236,0.5517447173366571,208,0.5137549144128035
audiobook,w5_rfreqGated__var,7,28,56.74852904273347,17.014365040049437,0.29982037114895527,0.6650767874314621,0.058587027957470776,0.09066276167646653,-0.08035209481949512,0.6650767874314621,475,0.5116682290827449
threshTask,w1_rfreqGated__mean,5,29,45.197711708469456,3.9920900042641576,0.088325046850276,-0.5545744221040854,0.5070582995043014,0.056880814906038246,0.07974794373062674,0.5545744221040854,229,0.5095669016431078
audiobook,peakInspFlow__mean,7,28,1.7822397933411362,0.12864280763762886,0.07218041480506046,0.5264175384374524,-0.5456361091329929,-0.2373662595348266,-0.15768343419464834,0.5456361091329929,201,0.5089032606813642
focusedBreathing,p2_bandDb__var,3,27,1.9492445594318808,0.9683627266214828,0.49678872845330874,0.5473649989618666,0.7615486559334088,-0.14973193253722564,-0.1774153772692793,0.7615486559334088,630,0.5087883423068981
O15,w3_rfreqRaw__var,11,28,46.486380266928,13.656462055537743,0.29377340151733955,0.013554215921360947,0.6580421105962744,0.2203629760822935,0.2114246338628844,0.6580421105962744,468,0.508622383042132
cueTask,nBursts__var,11,30,8.924082178139516,13.678137878140472,1.5327220887895672,0.1684428925710659,-1.2862995055596271,0.10190174543761052,-0.012701549270696772,1.2862995055596271,822,0.507872344641797
threshTask,p4_rfreqGated__var,5,29,30.64455400732497,9.537896697297983,0.31124279683453365,0.6659010176117326,-0.42260258237266474,0.07010891139581457,0.11116380035178273,0.6659010176117326,483,0.5078396001253785
focusedBreathing,peakZ__var,3,27,0.3992470557327492,0.1708581493250702,0.4279509302417736,0.41737594065688316,-0.7245677657211529,0.05296194993674793,-0.19058292480098363,0.7245677657211529,584,0.5074178323469929
focusedBreathing,w2_rfreqRaw__var,3,27,44.72709755147778,12.952055616904156,0.28957961338107535,0.3638216820682666,0.6523682299355269,0.14940500692033212,0.21761104868185038,0.6523682299355269,465,0.5058766617945516
O15,p2_rfreqPW__var,11,28,34.49101108123235,14.588607880949473,0.42296840316358914,0.7172328132367293,0.686262155196171,0.19167142080714925,0.23518705668897225,0.7172328132367293,575,0.5040398730162625
focusedBreathing,p2_bandDb__mean,3,27,1.5639019153260225,2.679118131219707,1.7130985666374732,-1.3672264979744215,-0.8182690835305985,-0.014057801526420747,0.13791273467416632,1.3672264979744215,831,0.503935431903205
focusedBreathing,w5_rfreqGated__var,3,27,58.331361225081,22.46087043936888,0.3850565110646899,0.6931430875369751,0.46775546447199545,0.050019619384706386,0.0900937462695559,0.6931430875369751,542,0.5004439039127417
O15,p2_rfreqGated__var,11,28,39.011485565824366,16.8647694517508,0.4323026720646782,0.7090783700937404,0.7152506484724382,0.12778094720476615,0.15049534456522318,0.7152506484724382,587,0.49937116115366703
cueTask,freqSpan__mean,11,30,22.328313640382607,0.8640613367440154,0.03869801144062178,-0.35268451795342254,0.351125858196106,-0.3602441986597217,-0.5165296703416687,0.5165296703416687,69,0.4972857025356852
focusedBreathing,w4_bandDb__mean,3,27,1.48687106750801,2.6898042510885776,1.8090366461885914,-1.3945650657916293,-0.790085253939143,-0.0016346280844675288,0.15801057038045188,1.3945650657916293,837,0.4964567007994818
focusedBreathing,w2_aucZ__var,3,27,0.09981844336892116,0.011154410233503673,0.11174698527937227,0.27643509503365393,-0.5502106272045901,0.006538512337870115,-0.10534038025363458,0.5502106272045901,263,0.49490633614475427
focusedBreathing,w2_rpowZ__var,3,27,0.39927377347568443,0.04461764093401416,0.11174698611899778,0.276435095033661,-0.5502106272045959,0.006538512337870115,-0.10534038025363458,0.5502106272045959,264,0.49490633577099097
threshTask,p3_rpowZ__var,5,29,0.32303368453203746,0.16362957475390547,0.5065402838233637,-0.18446432745125713,0.7438235736015832,0.09259667542843436,0.054373597998154596,0.7438235736015832,638,0.4937296278025008
focusedBreathing,w4_rpowDb__var,3,27,13.052658523122844,10.945443520913678,0.8385604741505506,0.06410251559095353,-0.905735916867477,-0.18471297354483074,-0.15801057038045188,0.905735916867477,742,0.49263319297992847
focusedBreathing,w2_rfreqGated__var,3,27,56.229289019186325,13.617238806091306,0.2421734125288818,0.4529802841276333,0.6106270195816417,0.12717406497157374,0.11019158197584145,0.6106270195816417,402,0.49157952780400854
O15,w1_rfreqPW__mean,11,28,44.363307377943435,1.7934539678683346,0.04042651627726877,-0.0773307731215075,-0.5112555916747926,-0.070102047424837,-0.141355951170574,0.5112555916747926,73,0.4913903900720514
O15,w4_rpowDb__var,11,28,16.73133786484901,9.83811700802084,0.5880053996220951,-0.7249507124417215,-0.7771842188988971,0.08489150890687011,0.20106665468228196,0.7771842188988971,675,0.4894090530698744
focusedBreathing,p2_rfreqPW__var,3,27,44.059966161207946,14.932974993723342,0.33892388702131987,0.05695873295950691,0.6523187044298435,-0.20073232877261254,-0.28899301688003703,0.6523187044298435,513,0.48719625570430697
threshTask,maxBurstMs__var,5,29,2602.7673854827344,317.2867923235839,0.12190362999520024,0.5444941249269679,-0.47677147054093855,-0.08148507437702224,-0.28395101176814064,0.5444941249269679,282,0.4853305670552981
audiobook,w2_aucZ__mean,7,28,0.9520053411385325,0.03785889691990781,0.03976752571037434,-0.3670690535237358,0.5033610201464269,0.18895410524156778,0.21689024090375,0.5033610201464269,71,0.48410919527663476
audiobook,w2_rpowZ__mean,7,28,1.904010682277065,0.07571779383981517,0.039767525731260286,-0.3670690535237344,0.5033610201464287,0.18895410524156778,0.21689024090375,0.5033610201464287,72,0.4841091952669121
threshTask,w1_bandDb__var,5,29,1.8670788874990438,0.6185139767018336,0.3312736170452127,0.6433184404997722,-0.34243722364061663,-0.24551347085024883,-0.1818494777493837,0.6433184404997722,505,0.48323532612899656
audiobook,w5_rfreqPW__mean,7,28,44.05714945369941,1.5251754204986578,0.03461811395825504,-0.334775849067973,-0.4631108626202922,-0.45419402936948283,-0.4996329504941539,0.4996329504941539,59,0.48291533248209995
threshTask,w2_rpowDb__var,5,29,6.8245548801512905,4.378783165797723,0.6416217968869247,0.7924159089441494,-0.7772308649300759,-0.07540014999172512,0.10693474272970405,0.7924159089441494,697,0.4827030869392941
cueTask,p2_bandDb__mean,11,30,3.684562157497361,8.176239292997705,2.2190531578200163,-1.5506864046802677,-1.2841681411617607,-0.021528537768509264,0.07938468294185483,1.5506864046802677,847,0.48172127910134055
threshTask,w3_rpowDb__mean,5,29,4.37268771052607,6.205152519320061,1.4190705874018292,-1.1637553834910677,-0.6087561155813414,0.029630936137098992,0.1268717286623607,1.1637553834910677,815,0.48107541365338324
O15,w1_aucZ__var,11,28,0.10265716579173098,0.022789607702001186,0.22199724007809737,0.3866697755681712,0.586626065608197,-0.14464093329428393,-0.2924605886287738,0.586626065608197,384,0.48005514772742525
O15,w1_rpowZ__var,11,28,0.41062866316692415,0.09115843080800466,0.2219972416999802,0.3866697755681696,0.5866260656081977,-0.14464093329428393,-0.2924605886287738,0.5866260656081977,385,0.4800551470902778
audiobook,w1_aucZ__mean,7,28,0.9618988682071836,0.06643105956156939,0.06906241569482581,-0.24115506825279492,0.5124771608751615,0.25643771425641343,0.15405852766143802,0.5124771608751615,185,0.47937066475401474
audiobook,w1_rpowZ__mean,7,28,1.923797736414367,0.13286211912313883,0.06906241573072483,-0.24115506825279623,0.5124771608751617,0.25643771425641343,0.15405852766143802,0.5124771608751617,186,0.4793706647379177
O15,p2_aucZ__mean,11,28,1.4052985651553078,0.4699492943273934,0.33441241999777044,-0.30308136483350584,-0.6392406222664838,2.957892296406624e-4,0.10297049891304744,0.6392406222664838,508,0.4790427702010986
audiobook,w1_rfreqPW__mean,7,28,42.30144263503125,2.2940987320685027,0.05423216299754397,0.5050121194223297,-0.3781805613665293,-0.23472559657337613,-0.09364341877459958,0.5050121194223297,131,0.4790331173224756
cueTask,w1_rfreqRaw__mean,11,30,44.46252446748654,2.27985101004945,0.05127578870752891,-0.5034017584281927,0.24702123072625953,0.09903127373514262,0.11431394343627095,0.5034017584281927,120,0.4788484276300992
cueTask,freqJitter__var,11,30,3.87161848580909,1.303806490185291,0.33676006420246796,0.6393386820288435,0.13219308043184347,0.04305707553701853,0.11431394343627095,0.6393386820288435,510,0.4782748221987638
cueTask,peakZ_base__mean,11,30,68.2164133135782,33.69703424573514,0.4939725296072391,0.04471339711196194,-0.712572647470376,-0.06171514160305989,-0.0984370068479,0.712572647470376,629,0.4769650266981209
cueTask,freqSpan__var,11,30,32.41437804098145,8.67505108160549,0.2676297250056752,0.6039612170694749,0.3009278213561129,0.04736278309072038,0.10478778148324837,0.6039612170694749,432,0.47644923841366293
focusedBreathing,w4_rfreqGated__var,3,27,63.22517668772209,32.797832092460624,0.5187463888623818,0.003851505643253664,0.7214685468458563,-0.17948216367453468,-0.35968195626076543,0.7214685468458563,648,0.4750421480088409
audiobook,w1_aucZ__var,7,28,0.08963894539559417,0.014614486402758,0.1630372398428404,0.5500024889168967,0.156967741018631,-0.2693476220679491,-0.2398479822807486,0.5500024889168967,325,0.47290187285079355
audiobook,w1_rpowZ__var,7,28,0.3585557815823763,0.0584579456110321,0.16303724120695695,0.5500024889168967,0.15696774101863262,-0.2693476220679491,-0.2398479822807486,0.5500024889168967,326,0.4729018722961309
audiobook,w3_aucZ__var,7,28,0.09379380335835232,0.015750260674894444,0.16792431848396272,0.2749014156617769,-0.5521199388662431,0.09829134356510125,0.15345437657256963,0.5521199388662431,333,0.4727360584313619
audiobook,w3_rpowZ__var,7,28,0.37517521343340915,0.06300104269957733,0.16792431982672873,0.2749014156617774,-0.5521199388662343,0.09829134356510125,0.15345437657256963,0.5521199388662343,334,0.4727360578878483
threshTask,w3_bandDb__var,5,29,1.5670302617395013,0.2929084732474997,0.1869194745067868,0.5610850954191785,0.29368531869688363,-0.17752105489279843,-0.2905966737456929,0.5610850954191785,349,0.4727238093825465
O15,p3_rpowDb__var,11,28,15.931819544140906,9.448269582365668,0.5930439743932027,-0.7510036334820117,-0.03381159572155221,0.2156303484080429,0.3436411916388092,0.7510036334820117,679,0.47142680651240165
threshTask,p4_rfreqPW__var,5,29,24.184488755515112,7.290197141344468,0.3014410275421078,0.6133298662253976,-0.5473199271531005,0.13783676542346943,0.35524084025461,0.6133298662253976,476,0.4712698103453278
cueTask,timeAboveMs_base__var,11,30,64371.917394394135,37787.555967810345,0.5870192701623722,0.7027492336984259,0.747872469045501,-0.11481886809871608,0.013760011709921504,0.747872469045501,674,0.47124347076704626
cueTask,w3_bandDb__mean,11,30,3.4982291736441598,8.277890148249277,2.3663087050582683,-1.5783186560419673,-1.1869946356689718,-0.010046650958637656,0.11113855611859676,1.5783186560419673,853,0.4688573729647435
focusedBreathing,timeAboveMs_base__var,3,27,90401.25253269401,25240.07246517291,0.27920047298066414,0.5988164183289761,0.310897446615659,-0.08075062737269592,-0.1392987923090826,0.5988164183289761,450,0.46811772742209395
O15,p4_rfreqPW__var,11,28,29.461140128533987,10.09403663295595,0.34262206379572374,0.6280441760250699,-0.10562866646915987,-0.06714415512843036,-0.16511837399666188,0.6280441760250699,518,0.46777435956141494
threshTask,w3_rpowDb__var,5,29,9.21396146872111,7.390450393970441,0.8020926089453396,0.38488006252014206,-0.8411989543337137,0.18360597927809555,0.2742845943462465,0.8411989543337137,736,0.46679008068626326
audiobook,peakZ__mean,7,28,4.794369456290391,0.10862580855914186,0.022656954063889217,-0.13694043366906314,-0.47659714964580646,-0.09007594768503309,-0.010270568510762535,0.47659714964580646,27,0.4660381448068964
O15,w5_rpowDb__var,11,28,17.39385733011175,10.333967526312879,0.5941159186024191,-0.6310798371971391,-0.7412535301499243,0.008282098429938546,0.22604766329432308,0.7412535301499243,680,0.4649934935721553
threshTask,w3_aucZ__var,5,29,0.09696128890752091,0.01481962045326474,0.15284058687131016,0.21159176679852487,0.5359718787842348,-0.06825697788724588,-0.19514080170448816,0.5359718787842348,318,0.4649141302691354
threshTask,w3_rpowZ__var,5,29,0.38784515563008415,0.05927848181305819,0.1528405880535369,0.21159176679851968,0.5359718787842365,-0.06825697788724588,-0.19514080170448816,0.5359718787842365,319,0.46491412979237196
threshTask,w4_rpowDb__mean,5,29,4.11297230489881,6.17159787523516,1.5005201630907838,-1.1597791481541613,-0.5272179692420237,0.02513338333057504,0.1268717286623607,1.1597791481541613,818,0.4638151554517396
O15,p3_bandDb__var,11,28,3.0906770904036085,1.4672084846910445,0.47472072989181874,0.4286731364293815,0.682333253694034,0.2156303484080429,0.08408241923077246,0.682333253694034,620,0.46268641910532304
threshTask,w1_rfreqPW__mean,5,29,44.98131478693928,3.508540537615273,0.07799995518485843,-0.49757088185286263,0.48234460851751865,0.029366374207303467,0.025978496821340527,0.49757088185286263,215,0.46156855523016954
threshTask,p4_rfreqPW__mean,5,29,44.306131234912094,1.2317044921032378,0.027799865565894557,-0.4720764504581634,-0.4513416997427072,-0.1611182152454758,0.01691623048831476,0.4720764504581634,34,0.4593077565720867
threshTask,maxBurstMs__mean,5,29,171.649898989899,20.553760495418103,0.11974233958918835,-0.5128878243760234,-0.4065028892912787,0.01375722034936739,-0.08216454808610028,0.5128878243760234,279,0.45804093159877474
audiobook,w1_rpowDb__var,7,28,7.476954298743313,3.516423814101709,0.4703016326076019,0.6718790424242902,-0.5764764292716318,-0.025233001631637934,-0.0012083021777367687,0.6718790424242902,618,0.4569668070304069
O15,p3_aucZ__var,11,28,1.5229730695893935,0.59389994511522,0.3899608972635213,-0.6276549795716025,-0.23887508771028623,-0.10796306881884178,0.04204120961538623,0.6276549795716025,548,0.4515630481456674
cueTask,apExp__mean,11,30,1.1709070153192973,0.44348222291858047,0.3787510167226176,0.6217914215953282,0.20341218088377638,0.08611415107403705,0.087852382455652675,0.6217914215953282,536,0.4509816595264369
threshTask,w2_rpowDb__mean,5,29,3.374015396836803,5.389213151553988,1.597269874645266,-1.171091578208922,-0.5102461262526277,0.0023810573681597408,0.1008932318410202,1.171091578208922,825,0.45089329747409057
focusedBreathing,p4_bandDb__mean,3,27,1.0854745739443283,2.1886423783747913,2.016299993472479,-1.3566572977613898,-0.7603598861279006,-0.07748137120376086,0.035344469690364234,1.3566572977613898,842,0.4497753209883989
focusedBreathing,p1_bandDb__mean,3,27,1.0216340366472356,2.2958460373276854,2.2472293920579296,-1.4546570189016383,-0.7283768009742384,-0.0016346280844675288,0.13583364822179197,1.4546570189016383,850,0.4479686659832031
focusedBreathing,w1_bandDb__var,3,27,2.3825254169490746,0.18418763963114898,0.07730773331673471,0.4819006363922933,-0.3843824685596542,-0.019615537013610344,0.02841418151578301,0.4819006363922933,213,0.44731938840599755
O15,apExp__mean,11,28,1.444252341599723,0.5797508514407634,0.4014193602741085,0.6263229595909594,0.5313271641142936,0.29401449426281845,0.14013736538462077,0.6263229595909594,559,0.4469204417644514
focusedBreathing,w4_bandDb__var,3,27,1.5948493646545516,0.5198774642728997,0.3259727692587028,0.5903566191123288,0.11204816665285958,-0.3370603110172044,-0.3666122444353467,0.5903566191123288,499,0.4452252963251826
audiobook,gammaBumpDb__mean,7,28,16.36203461913464,3.4095869773843765,0.2083840461496542,-0.5343656083029359,-0.4516427132892234,0.25643771425641343,0.2863676161236142,0.5343656083029359,373,0.4422150474475534
audiobook,peakFreq__var,7,28,75.57605873861765,10.84864137721828,0.1435460059460778,0.5050228117023575,0.4572220081037412,0.2634794821536147,0.20420306803751392,0.5050228117023575,313,0.44162876620301983
focusedBreathing,p2_rfreqRaw__var,3,27,42.075176619251764,12.554880810030618,0.2983916365543588,-0.02290333382635054,0.5733825277917376,-0.22819408059166701,-0.25295551837221464,0.5733825277917376,474,0.4416098437859371
cueTask,p4_rfreqRaw__var,11,30,25.557698528248064,10.815564406696314,0.4231822514972955,0.62774740043182,0.11763923395653422,0.18083971725547782,0.3514095298226107,0.62774740043182,576,0.4410871480243533
cueTask,p4_rpowZ__mean,11,30,1.8931443413709204,0.1487365063648352,0.07856585630367825,0.18901795912191724,-0.475473791088574,-0.04592754723948643,0.051864659522011816,0.475473791088574,216,0.4408389050234322
threshTask,p1_rpowZ__mean,5,29,2.213860344712448,0.29825457046361237,0.1347214927270538,-0.4987229167645035,-0.2580458987305398,-0.168261387349955,-0.23380647139206473,0.4987229167645035,301,0.4395112985530331
threshTask,p3_rpowDb__var,5,29,10.362340517596683,10.200073670093156,0.9843407145121011,-0.032456391311612806,-0.8700717640805881,0.197892323487054,0.29663818463437674,0.8700717640805881,767,0.4384689371726753
focusedBreathing,p1_aucZ__mean,3,27,1.5185386089589747,0.04579382319951406,0.030156508961435784,-0.1263751747681138,-0.4510847688140036,0.004576958636509081,0.04019567141257109,0.4510847688140036,40,0.43787984145124703
focusedBreathing,w3_bandDb__var,3,27,2.197532603508319,0.33489781363245574,0.15239719899736665,0.5044692269406582,0.22541604483916888,-0.05459657802121546,-0.11920095660279703,0.5044692269406582,317,0.43775638068156303
focusedBreathing,p4_rfreqPW__var,3,27,21.473095411280894,12.559094809746052,0.5848758443351048,0.693624377565414,-0.10446342034496385,-0.14417419705003603,-0.22800648094372222,0.693624377565414,672,0.43765218584450494
O15,gammaPeakPresent__mean,11,28,0.995667182242235,0.009680581516126422,0.009722708229273076,-0.4411780349790623,-0.2959892718504708,-0.09457769956869354,-0.137403021833168,0.4411780349790623,18,0.4369298931116899
audiobook,w2_aucZ__var,7,28,0.0892520982655622,0.016809421147255487,0.18833642329510314,0.36430816867930327,0.5178498358993243,0.029340699571672017,0.09183096550799442,0.5178498358993243,350,0.4357771299001286
audiobook,w2_rpowZ__var,7,28,0.35700839306224913,0.06723768458902185,0.18833642487772448,0.36430816867930155,0.5178498358993208,0.029340699571672017,0.09183096550799442,0.5178498358993208,351,0.4357771293197595
audiobook,w2_rfreqPW__mean,7,28,42.580179936967845,1.8425263749699237,0.04327192552154957,0.45194986226980416,0.024757265776798508,0.059855027126210915,0.09726832530780989,0.45194986226980416,85,0.4332042789744071
focusedBreathing,w1_rfreqPW__var,3,27,66.0894563539333,15.489901804031257,0.23437780636056027,-0.5330098789032337,0.17845675052169835,0.11965477578302311,0.06514470884106349,0.5330098789032337,395,0.4318044898058886
O15,w1_rfreqRaw__var,11,28,47.04987026208339,12.26635570183845,0.26070966047834077,0.20408903198343328,0.5442354514689915,0.14197883022751798,0.07250585426421684,0.5442354514689915,420,0.43168976056112457
threshTask,w2_aucZ__var,5,29,0.08695738408288135,0.0046393350670355885,0.05335182356982926,0.4531594143987346,0.20234782067389143,-0.24366153734168014,-0.2833468606792723,0.4531594143987346,127,0.43020708205827063
threshTask,w2_rpowZ__var,5,29,0.347829536331526,0.018557340268142243,0.05335182402998376,0.4531594143987296,0.20234782067388793,-0.24366153734168014,-0.2833468606792723,0.4531594143987296,128,0.4302070818703309
audiobook,w2_rfreqRaw__mean,7,28,42.77312322913188,1.878323974991833,0.0439136502818815,0.44837292335472667,0.05573384743070573,0.08362099377926524,0.1431838080618071,0.44837292335472667,89,0.4295115053181413
cueTask,p1_rfreqPW__var,11,30,45.694766095747696,21.365236640214412,0.4675641975052166,0.12453976639503413,0.6268663753772116,-0.19519207576781733,-0.2752002341984301,0.6268663753772116,615,0.4271474981761289
audiobook,gammaPeakPresent__mean,7,28,0.9901866151866152,0.017284162551122507,0.01745545967656773,-0.4340477911868845,-0.14507811351850297,0.4004685845458135,0.41455451306840424,0.4340477911868845,22,0.4266012699217921
threshTask,p2_rpowZ__mean,5,29,2.306992484295073,0.16818695211355186,0.0729031209185062,-0.45700757621122895,0.06191604926064221,0.11058688665453018,0.04229057622078691,0.45700757621122895,204,0.4259541866370818
audiobook,w1_rfreqGated__mean,7,28,42.05641164352125,2.4573263828062952,0.05842929262669072,0.4499881694666579,-0.40826755405438286,-0.17399034846001504,-0.018124532666051532,0.4499881694666579,145,0.4251471237629184
threshTask,gammaBumpDb__var,5,29,6.363663795207506,1.524682200560133,0.23959188439037019,0.43389777022953635,0.5247556344032926,-0.04127166104810217,-0.2054113702152507,0.5247556344032926,400,0.42332935622708345
cueTask,p1_rfreqGated__var,11,30,51.3186172681661,26.702874034930808,0.5203350256861805,0.02651067672224854,0.6433433622502405,-0.18514542480917967,-0.23603712394711504,0.6433433622502405,649,0.4231589428520053
O15,nBursts__mean,11,28,5.682126470292001,0.4995198407390819,0.08791072202683675,0.11009477591036436,0.07494864558452108,0.32329762799724404,0.45879754841138887,0.45879754841138887,228,0.4217235285232084
O15,maxBurstMs__var,11,28,4287.364414736441,1266.3496335071293,0.29536785563507567,-0.37075630027697154,0.5459096694324904,0.04141049214969274,0.004874343143812896,0.5459096694324904,469,0.4214321569411255
threshTask,p3_rpowDb__mean,5,29,3.8492266846080208,6.172146417585299,1.603476989459339,-1.0964022237966162,-0.5655117305376932,0.03889060367994243,0.12928833301783424,1.0964022237966162,826,0.4211299843384845
threshTask,w5_rpowDb__mean,5,29,3.4302059724880287,6.167458050615974,1.79798475610039,-1.1773063326756512,-0.5737066671461342,0.037303232101169266,0.1395589015285968,1.1773063326756512,836,0.42076938772049916
cueTask,p4_bandDb__mean,11,30,3.395457716494526,8.424491548821623,2.481106304288769,-1.4609306304075453,-1.3800385329875295,-0.017222830214807413,0.13865857953843977,1.4609306304075453,854,0.4196742364942029
cueTask,p3_rpowDb__var,11,30,27.31470708428059,35.86457966420506,1.313013518769595,-0.8923279763443049,-0.9699516553543489,0.04592754723948643,0.26144022248850857,0.9699516553543489,810,0.4193454329096674
O15,inhaleDuration__mean,11,28,0.4418624289529968,0.0962193289111821,0.21775856553682882,0.5105205288990874,0.20896885165111329,-0.05412942902424122,-0.1267329217391353,0.5105205288990874,382,0.4192296760187704
O15,inhalePeakMs__mean,11,28,441.8624289529968,96.21932891118212,0.2177585660291559,0.5105205288990872,0.20896885165111334,-0.05412942902424122,-0.1267329217391353,0.5105205288990872,383,0.4192296758492801
O15,returnCrossMs__mean,11,28,1071.340441955056,217.7649989255161,0.20326405164722453,0.4988697790788184,-0.4190489118936736,-0.008577887659579212,-0.06702221822742732,0.4988697790788184,367.5,0.4145970939594546
O15,exhaleStartMs__mean,11,28,1071.340441955056,217.7649989255161,0.20326405164722453,0.4988697790788184,-0.4190489118936736,-0.008577887659579212,-0.06702221822742732,0.4988697790788184,367.5,0.4145970939594546
threshTask,p4_rfreqRaw__var,5,29,22.610960720545606,6.093837328318837,0.2695081117235377,0.5250402513203627,-0.5164607635372493,0.11799462068880492,0.32684573907779596,0.5250402513203627,435,0.4135777049959499
focusedBreathing,w2_bandDb__mean,3,27,0.8823832669076,2.295220482152714,2.6011604771194063,-1.488602076469071,-0.6828992070724293,-0.0016346280844675288,0.13583364822179197,1.488602076469071,855,0.41336732587374564
threshTask,p4_rpowDb__mean,5,29,3.5305254367401475,5.942409698503153,1.6831516450726458,-1.108646388136918,-0.41032144613736604,0.08730543683252383,0.2017864636820404,1.108646388136918,829,0.4131881215781606
audiobook,peakZ__var,7,28,0.44061673641801025,0.15214856268499694,0.34530817775234574,0.3167462563583074,0.5541071192185582,0.003814290944317362,-0.03020755444341922,0.5541071192185582,519,0.41188117963002696
focusedBreathing,w4_rfreqPW__var,3,27,54.259944052495435,27.690312107088833,0.5103269564706641,0.06057517309023626,0.6220374443443139,-0.1484242300696516,-0.30077450677682505,0.6220374443443139,643,0.4118561492128119
threshTask,p1_rpowDb__mean,5,29,2.718378745171789,4.85349436949647,1.785437138342661,-1.14510997199451,-0.5526775692657565,7.936857893865801e-4,0.09062266333025766,1.14510997199451,835,0.41110601859636725
focusedBreathing,peakLatMs__var,3,27,298364.7158295277,58934.867618537355,0.19752626397087086,0.49168244792574944,0.4174053013178167,-0.07355826380103879,-0.03049326796815738,0.49168244792574944,358,0.41058176569370786
focusedBreathing,apExp__mean,3,27,1.2426233197867846,0.20023882365001675,0.16114201327175534,0.47511363158070796,0.4541478219533829,0.18928993218133983,0.058907449483940395,0.47511363158070796,324,0.40917788362680807
audiobook,w5_aucZ__var,7,28,0.09686405981542802,0.011164600544786674,0.11526050478164997,-0.17033087658385596,0.45201985874427003,-0.05486710819902667,-0.1897034419046727,0.45201985874427003,274,0.40530428254766204
audiobook,w5_rpowZ__var,7,28,0.38745623926171213,0.044658402179147016,0.11526050567409094,-0.1703308765838577,0.45201985874427225,-0.05486710819902667,-0.1897034419046727,0.45201985874427225,275,0.4053042822233361
O15,p4_rpowDb__var,11,28,6.912715799373868,3.711771850478458,0.5369484234080201,0.240535090517762,-0.6189558971403363,0.031353658341910215,0.13160726488294822,0.6189558971403363,661,0.4027174157008257
