task,metric,ctrl_mean,ctrl_sd,dupi_sd,d_sep,p_sep,rho,p_rho,S1,S2,S3,d_S1_ctrl,d_S3_ctrl,recover_gain,p_sep_fdr,p_rho_fdr
audiobook,w4_rpowZ__mean,2.067905807609859,0.20062050299193399,0.1915968686539084,-0.38547870353000363,0.4676204841898207,0.10450196226923306,0.5895509601194318,1.9696862207760928,2.044566003497967,2.0586106352994444,-0.558097227631394,-0.044233749788797426,0.5138634778425966,0.6626140934028462,0.9967397636835182
audiobook,w4_rpowDb__mean,3.2234342019411506,3.4289734854895086,5.956713097165232,-1.3337133308338958,0.003658437606963876,0.06852153981704143,0.7239504847999649,-4.28722972112389,-2.3587746110161074,-3.704118964296567,-1.3668372234544026,-1.7792684382715325,-0.41243121481712985,0.06965275070647967,0.9967397636835182
audiobook,w4_bandDb__mean,-0.829613029069506,3.107346323525005,6.046294815698902,-1.1636273212536603,0.007675222770766515,0.06243661543174431,0.7476378133376279,-7.376656612568214,-5.662642174932975,-7.324270068664363,-1.1536321391207776,-1.6765657502829299,-0.5229336111621523,0.08080395806170748,0.9967397636835182
audiobook,w4_aucZ__mean,1.0339529038049298,0.10031025149596692,0.0957984343269541,-0.3854787035300068,0.46762048418981716,0.10450196226923306,0.5895509601194318,0.9848431103880464,1.0222830017489832,1.029305317649722,-0.5580972276313971,-0.04423374978880164,0.5138634778425955,0.6626140934028462,0.9967397636835182
audiobook,w5_rfreqPW__mean,44.05714945369941,1.5251754204986578,1.346996255695519,-0.3822871844284746,0.480120172995426,-0.40134044749981407,0.030938264966210997,43.88866537274317,43.93915325600323,42.20561758693076,-0.14703058597819046,-1.4485204127967568,-1.3014898268185664,0.6626140934028462,0.9590862139525409
audiobook,w5_rfreqGated__mean,43.857999728715974,1.7870038609340522,1.4624073188852786,-0.39589243535756274,0.4802361271292481,-0.40901274346388433,0.027587638904762825,43.65118864352913,43.60113232498101,41.92409756301515,-0.15950761501407415,-1.275821477507306,-1.1163138624932318,0.6626140934028462,0.9590862139525409
audiobook,w5_rfreqRaw__mean,44.136302506278895,1.5244983993478403,1.2239836905398294,-0.3772290102864095,0.49936769351298027,-0.420918030304683,0.022977365208747925,44.00668897302242,44.032437379370954,42.45649166512458,-0.11413834059268803,-1.3614408502670072,-1.247302509674319,0.6779736568862359,0.9590862139525409
audiobook,w5_rpowZ__mean,2.033435839212056,0.09755671886533128,0.17340594752501393,-0.5015599986677619,0.2385300229395327,0.07751664543008932,0.6893920864303669,1.9702134054868476,1.9701127903860607,1.96321984232516,-0.35131389565440335,-0.5835244701162192,-0.23221057446181587,0.5477356082315196,0.9967397636835182
audiobook,w5_rpowDb__mean,3.274007050923694,3.4474918462695254,5.999535249714428,-1.3379317825118797,0.003541389406133829,0.08201419823661328,0.6723344214849738,-4.233874678583009,-2.6313939980828227,-3.677051316027595,-1.3182879728128634,-1.793830847425482,-0.4755428746126187,0.06965275070647967,0.9967397636835182
audiobook,w5_bandDb__mean,-0.9200733442014211,3.1203474384163656,6.062682981450189,-1.1447489921600338,0.00856301549039987,0.051854138239923235,0.789361731290929,-7.277040556397278,-5.76019761383693,-7.551006482288211,-1.1110081121887916,-1.7330109380990162,-0.6220028259102246,0.08080395806170748,0.9967397636835182
audiobook,w5_aucZ__mean,1.0167179196060283,0.04877835943266575,0.08670297376250706,-0.5015599986677651,0.23853002293953024,0.07751664543008932,0.6893920864303669,0.9851067027434238,0.9850563951930302,0.9816099211625801,-0.35131389565440596,-0.5835244701162188,-0.2322105744618128,0.5477356082315196,0.9967397636835182
audiobook,p1_rfreqPW__mean,43.36823893119147,1.941399433019416,1.3061905099471351,0.05929722450277125,0.9255177538685937,0.242603289622498,0.20478501439446156,43.394117949442176,43.04629155202935,44.38756582127092,0.018579000294707253,0.6399459688512189,-0.6213669685565116,0.9515157154248863,0.9967397636835182
audiobook,p1_rfreqGated__mean,43.26227339874948,2.06677893344822,1.4398249134684225,-0.015534513774696697,0.9802780243945826,0.2531857668143191,0.18510958953498835,43.199571991034354,42.81334009915909,44.31732472276765,-0.042194464431510086,0.6251905196767928,-0.5829960552452828,0.9802780243945826,0.9967397636835182
audiobook,p1_rfreqRaw__mean,43.37413366543276,1.8344947561821197,1.3107334179042165,0.17028938160508028,0.7883325294494107,0.21217866769601243,0.269160784762483,43.51726015730922,43.259317295494505,44.4650968955048,0.10643435122683378,0.6996378149315996,-0.5932034637047658,0.9008134597391068,0.9967397636835182
audiobook,p1_rpowZ__mean,2.0239575668497394,0.09553260452564385,0.16673370400397194,-1.4967725038794666,0.004801084335792203,0.22620044997517536,0.23803427463227522,1.8461028173265037,1.8681510292223347,1.9357696159755935,-1.2541954764802008,-0.4755891628220471,0.7786063136581537,0.06965275070647967,0.9967397636835182
audiobook,p1_rpowDb__mean,3.1334478512196156,3.1137665067727953,5.633001760095726,-1.4570298601299716,0.001701052336739321,0.012698972630185282,0.9478711131818545,-4.404678115649234,-2.7688024373516757,-4.449112874180284,-1.4171839289006098,-2.3431038290488946,-0.9259199001482847,0.06965275070647967,0.9967397636835182
audiobook,p1_bandDb__mean,-1.0806504404748012,2.9457834786890085,5.719451024315961,-1.250102532165122,0.004743327862204064,0.018519335085686872,0.924036200355522,-7.602955499946863,-6.134458917397173,-7.8862907301302005,-1.1771520402111382,-1.97677568262403,-0.7996236424128917,0.06965275070647967,0.9967397636835182
audiobook,p1_aucZ__mean,1.638002481263295,0.21518319506761702,0.30860727794958476,-0.7826504151695423,0.08513090918596934,0.037303232101169266,0.8476526839027856,1.3979819808168907,1.3447933397680654,1.456186603151606,-0.7840956845742262,-0.6241545596114985,0.15994112496272772,0.3588927780877786,0.9967397636835182
audiobook,p2_rfreqPW__mean,43.669214560686555,2.926211587596194,1.5948189259813708,-0.06389995968854291,0.9175521033080574,0.24101591804372485,0.20785542813341326,43.01682245726257,43.75932388697378,43.70641770873983,-0.3323291689479785,0.0161588921743932,0.3161702767735853,0.9515157154248863,0.9967397636835182
audiobook,p2_rfreqGated__mean,43.44336082547988,3.1973758764299025,1.687913403297178,-0.020942542697745942,0.9728362869254682,0.11825918261860044,0.5412113412026924,42.99133859068149,43.557353599527445,43.442144551723004,-0.21137991253745705,-4.92086487145689e-4,0.21088782605031137,0.9780948614493896,0.9967397636835182
audiobook,p2_rfreqRaw__mean,43.87713988685223,2.700409942893496,1.5167619603193885,-0.07443619158801544,0.9031663056110449,0.18678072243564187,0.3319596112936102,43.226371030628485,44.00087518029667,43.86128035168643,-0.36159656951009356,-0.007371702369286595,0.354224867140807,0.9515157154248863,0.9967397636835182
audiobook,p2_rpowZ__mean,2.0993436166902715,0.20412831536306417,0.20423456393871506,-0.47444245912681954,0.36859074856212504,0.06825697788724588,0.7249753787782905,1.9989309799654413,2.055824135252402,2.0616738755520974,-0.5465376419460208,-0.15786799177740632,0.38866965016861454,0.6397605648827044,0.9967397636835182
audiobook,p2_rpowDb__mean,3.4576764756995604,3.6406136139998875,6.100832390610513,-1.27910213430129,0.0051896805294735894,0.06561135858929064,0.7352496253741649,-3.9147578815456088,-2.0770567051894235,-3.699355934172103,-1.2756450824254542,-1.8636212018345846,-0.5879761194091304,0.06965275070647967,0.9967397636835182
audiobook,p2_bandDb__mean,-0.7341900448208505,3.189979974006391,6.020831946534592,-1.1566558128346018,0.008272980093633472,0.04127166104810217,0.8316634490300817,-7.206799614549758,-5.527753581818828,-7.38974238169332,-1.1331679711805,-1.7162147902509022,-0.5830468190704021,0.08080395806170748,0.9967397636835182
audiobook,p2_aucZ__mean,1.4450082712015715,0.24797218639904256,0.5765452862925255,-0.05003930284588835,0.8977266941352003,0.03889060367994243,0.8412495241534526,1.449423706803611,1.3307967677976809,1.3960178172962803,0.007058033705257001,-0.15771536679227732,-0.1506573330870203,0.9515157154248863,0.9967397636835182
audiobook,p3_rfreqPW__mean,43.75609615339347,2.731356224655343,1.3362911568976392,-0.1693706281376159,0.7894225480509376,-0.24339697541188457,0.20326153149004852,43.682491907907554,43.47346201048908,42.76501379397879,-0.03882503800368527,-0.4579220806205068,-0.41909704261682157,0.9008134597391068,0.9967397636835182
audiobook,p3_rfreqGated__mean,43.58074858406509,2.8665903795332417,1.4031981409047414,-0.1891615259174742,0.7662314927660765,-0.10106265718189121,0.6019222069295853,43.329792330402434,43.31587917212372,42.8005267280515,-0.1259167760535528,-0.34689584721829486,-0.22097907116474205,0.8995214679130524,0.9967397636835182
audiobook,p3_rfreqRaw__mean,43.857673377135185,2.72654122742291,1.3535824946817947,-0.18204026382351715,0.7737819078821956,-0.2674721110232775,0.16069660028791669,43.797925889252255,43.570536832689676,42.83608784328824,-0.030787362756185578,-0.4791522457714223,-0.4483648830152367,0.8995214679130524,0.9967397636835182
audiobook,p3_rpowZ__mean,2.0342862685666474,0.12749169290272155,0.15887068546820537,-0.5026821173016207,0.299772928301454,0.09074474191986567,0.6396788964262914,1.9621515936215643,1.9718327627302752,1.9917514941411736,-0.4763653386230771,-0.31660676794938514,0.15975857067369198,0.5936899399376391,0.9967397636835182
audiobook,p3_rpowDb__mean,3.4466920653010726,3.414414207233899,5.995050197137343,-1.3434194357444573,0.0034215817741548643,0.06243661543174431,0.7476378133376279,-4.034404926119418,-2.4105159811734334,-3.627755478789923,-1.3084981515057141,-1.8024960973467883,-0.49399794584107415,0.06965275070647967,0.9967397636835182
audiobook,p3_bandDb__mean,-0.8292727901302885,3.1971479508264946,6.055673697997624,-1.1483148753875334,0.008688597641043815,0.03518673666280506,0.856204938958244,-7.211843511180616,-5.6851799075648515,-7.488435820556055,-1.123959681952727,-1.724683737180178,-0.6007240552274509,0.08080395806170748,0.9967397636835182
audiobook,p3_aucZ__mean,1.338521167193523,0.3709149446948732,0.6442660966778484,0.5755757046701891,0.19345232581805996,-0.10079809525209568,0.6028783957993578,1.6506605328722939,1.4910070954920391,1.8761337489041616,0.7090373981910918,0.719472775018075,-0.010435376826983256,0.5067906000304107,0.9967397636835182
audiobook,p4_rfreqPW__mean,43.7618084606664,1.659828971496744,0.8710387362320742,0.08309605888181339,0.8942351796555027,0.019842144734664502,0.9186274043566124,43.852214410232804,43.83236168481438,43.776232566153894,0.06805594344602311,0.011280458100121538,0.05677548534590158,0.9515157154248863,0.9967397636835182
audiobook,p4_rfreqGated__mean,43.63063554130708,1.9013931523952208,0.9032644716824827,0.09716610976700334,0.8757404758630326,-0.05608712911665167,0.7725966575019555,43.893825610478395,43.63075877420197,43.56690952377788,0.17641360785153454,-0.04435283976758169,0.13206076808395284,0.9515157154248863,0.9967397636835182
audiobook,p4_rfreqRaw__mean,43.903700124014904,1.397775426363439,0.866861572535758,0.10410527886185506,0.8659054773560569,0.010317915262025542,0.9576356101014131,43.98675107516321,43.932422199440744,44.005910036104076,0.06753125749429313,0.09504641600565812,-0.02751515851136499,0.9515157154248863,0.9967397636835182
audiobook,p4_rpowZ__mean,1.987591693711462,0.1178399344283634,0.1231345166254566,-0.1335566681163771,0.7877358373295614,-0.28440407453019123,0.1348441993196834,2.004830622566508,1.9597682820580309,1.9344524577376814,0.12496792671534292,-0.5653619962259541,-0.44039406951061116,0.9008134597391068,0.9967397636835182
audiobook,p4_rpowDb__mean,3.442944193870058,3.400525069849055,5.9324867943972635,-1.3027024232127795,0.004255671200474633,0.026191631049757146,0.8927187158825658,-3.789449172647838,-2.04441000388415,-3.7470154718422104,-1.2572395649284078,-1.9356300019301163,-0.6783904370017084,0.06965275070647967,0.9967397636835182
audiobook,p4_bandDb__mean,-1.0249939599460196,3.1269329272741313,5.978038178223053,-1.1348962984930229,0.009201552293294444,0.024604259470983988,0.899186807480414,-7.26750261100544,-5.712385877712928,-7.571865117460603,-1.090528717037421,-1.761977434128233,-0.6714487170908121,0.08149946316917937,0.9967397636835182
audiobook,p4_aucZ__mean,3.2847139410411814,0.43980612320827484,0.5452792877966341,-0.6268499577939236,0.2040360870605318,-0.11746549682921387,0.5439485544491802,2.959062749865665,3.1106178599577055,2.8849799944185794,-0.5288596005144992,-0.8719831103361654,-0.3431235098216662,0.5144467890216436,0.9967397636835182
audiobook,peakZ__mean,4.794369456290391,0.10862580855914186,0.18454738830858636,-0.05051872470572856,0.9045643610882613,-0.07169628297458774,0.7116886070707056,4.79647957642308,4.7431310715356725,4.7575213575548885,0.013999666015494783,-0.21833341001361972,-0.20433374399812493,0.9515157154248863,0.9967397636835182
audiobook,peakLatMs__mean,959.3275586601417,66.33078991118867,89.57449597968024,1.0236937126399424,0.060053912098232014,-0.13466202226592308,0.48614014622729385,1030.8934144243335,1006.222204536911,989.6835094572091,0.7576487060862113,0.49817098546914335,0.2594777206170679,0.35365772241143034,0.9967397636835182
audiobook,peakFreq__mean,42.424745029659974,3.2878483172011603,1.9422455052581058,-0.2222478735562345,0.7268659328470011,0.03598042245219163,0.8529959232683562,41.758449393877214,41.879647018366136,42.33975541907235,-0.2547493039687462,-0.03216685915069499,0.22258244481805117,0.8779030098022221,0.9967397636835182
audiobook,anyBurst__mean,0.997867803837953,0.005641260791182512,0.009487984233833116,-0.48082247910687353,0.28892719792016025,-0.030125452917022996,0.876719330464642,0.9953703703703703,0.9935545447226571,0.9981684981684982,-0.2536206380625139,0.05840452661663433,0.19521611144587955,0.5859665268205214,0.9967397636835182
audiobook,burstLatMs__mean,291.0065347309484,50.097803346566344,76.71212740229278,0.9386758260491739,0.05682342009848153,-0.22487764032619773,0.24086359847028435,350.5811090797579,342.20998789582757,310.21576921249994,0.883827433165278,0.2971882147150732,0.5866392184502048,0.3523052046105855,0.9967397636835182
audiobook,timeAboveMs__mean,419.4211743184741,59.2234708259352,52.826005417757,-0.8606240933453265,0.12916218316787464,0.12249217349532887,0.5267234634043363,370.3980486814748,383.0679194817964,395.6956913899617,-0.9209651917510798,-0.44305404850331165,0.4779111432477682,0.390145688308448,0.9967397636835182
audiobook,nBursts__mean,5.599211524331337,0.8823156340181304,1.606932687486497,-0.04230582112485725,0.9196483472333271,-0.13137117785631292,0.49695434211037726,5.347079591476391,5.893490338972581,5.381889124120335,-0.352733482498256,-0.2538875205124553,0.0988459619858007,0.9515157154248863,0.9967397636835182
audiobook,dutyCycle__mean,0.2095010860731641,0.029582153259707922,0.026386616092785746,-0.8606240933453266,0.12916218316787456,0.12249217349532887,0.5267234634043363,0.18501401033040718,0.19134261712377462,0.19765019549948154,-0.9209651917510799,-0.44305404850331326,0.4779111432477667,0.390145688308448,0.9967397636835182
audiobook,maxBurstMs__mean,152.53677023937507,17.394324862479706,15.14541695619982,-0.8577421139883348,0.17746905026238355,0.20662286717030637,0.2821904096830954,138.55648580441434,142.72130312964825,149.34663812970746,-0.9944688019616311,-0.20438253697322678,0.7900862649884044,0.47432664405052016,0.9967397636835182
audiobook,peakZ_base__mean,152.25879738574605,317.67390739328334,19.751182115927815,-0.6347396722059431,0.36921520314366385,-0.00820141982366133,0.9663202426394213,32.93852326114855,41.96642257165975,30.32468118007222,-0.630931236147917,-0.5195410136599466,0.11139022248797037,0.6397605648827044,0.9967397636835182
audiobook,anyBurst_base__mean,1,0,0.0020184275888810075,-0.33968311024339953,0.3370490579535558,-0.07278579038813836,0.7074965602645708,1,0.9990118577075099,1,NA,NA,NA,0.6269112477936668,0.9967397636835182
audiobook,timeAboveMs_base__mean,1623.3194186071794,78.81468629899054,102.85255187111038,-0.6074636486817252,0.20363505671811236,0.16508664419240868,0.3921042489001454,1549.6158764101422,1577.5380676953162,1578.9273964984448,-0.7354683846230016,-0.580512375641768,0.15495600898123352,0.5144467890216436,0.9967397636835182
audiobook,chirpSlope__mean,4.473812434316293,6.194774999902721,4.08792727611129,-0.7789154377306874,0.21617041214771823,0.32567573557829343,0.08470234277072165,-0.40847717549134754,2.4289745350321206,2.582870048654562,-1.0367837799039559,-0.36768467924139686,0.6690991006625591,0.5221778786944882,0.9967397636835182
audiobook,chirpSlope2__mean,2.0498962684419566,5.665566768259392,4.247398100514421,-0.41299308861333656,0.4871199583946577,0.05238326209951429,0.7872608934465493,-0.25297884056805264,1.425124773764703,-0.5492057688725291,-0.4559833250550776,-0.5588847980028847,-0.1029014729478071,0.6662081783926936,0.9967397636835182
audiobook,freqSpan__mean,22.4289501448185,0.6907418805511444,0.8555464705616772,0.4504370242730851,0.4119539546643428,-0.051992822656123844,0.7888109571752404,22.615129440081787,22.937890784368488,22.323932065180237,0.24050677451286964,-0.10643282981782451,0.13407394469504513,0.6397605648827044,0.9967397636835182
audiobook,freqJitter__mean,7.081764272331051,0.4360575489142943,0.34303498603964033,0.9264826085205831,0.14699344505010428,-0.1463027471769263,0.4488718011771392,7.371174208745119,7.419739680822631,7.212602440399223,0.6993044979411788,0.3187012214668157,0.3806032764743631,0.4206273966049138,0.9967397636835182
audiobook,apExp__mean,1.323115858770349,0.6126152560550756,0.7318564083721983,0.4020514347445633,0.36228556440302206,0.23413730786904116,0.22152373217742086,1.524547772104437,1.3924250810755128,1.7689123485333342,0.2603226333110723,0.9242270457376728,-0.6639044124266005,0.6397605648827044,0.9967397636835182
audiobook,apOffset__mean,0.6005922861027907,0.7174465536200144,0.8019053339276675,-0.05373484909822072,0.9060893583737344,0.15979540559649816,0.4076633008344419,0.46187075608483286,0.3064026192020204,0.6300902189205781,-0.15550995702719497,0.0503306023752444,0.10517935465195058,0.9515157154248863,0.9967397636835182
audiobook,gammaBumpDb__mean,16.36203461913464,3.4095869773843765,3.317129635475822,-0.5782043786261811,0.28749292259436876,0.2616517485677759,0.17034913392972084,13.570697932939515,14.66955515039109,16.058041463307028,-0.8992883220172799,-0.0958277441460722,0.8034605778712077,0.5859665268205214,0.9967397636835182
audiobook,gammaPeakPresent__mean,0.9901866151866152,0.017284162551122507,0.05137783907306675,-0.7022930363003729,0.08150336457689351,0.42464300765577206,0.021671970055980865,0.9489359780370464,0.9723366189094463,1,-0.7907500015886363,0.7687607548972788,0.02198924669135749,0.3588927780877786,0.9590862139525409
audiobook,inhalePeakMs__var,104180.14586337352,102551.8521277466,55328.72118291788,-0.40963861789363637,0.4809295839214206,0.14921292840467706,0.4398001616928081,63065.62268429743,71094.46090093012,71571.67182040589,-0.5506569750987191,-0.41917730102487805,0.1314796740738411,0.6626140934028462,0.9967397636835182
audiobook,returnCrossMs__var,187468.6399330919,182885.30260185627,108979.11487476526,-0.29236505937686136,0.6148942147922936,0.25821244348043404,0.17624177526978596,121794.93869902469,135903.2409605649,183183.08618418418,-0.48354199402939396,-0.028047606077931053,0.4554943879514629,0.7755864970374979,0.9967397636835182
audiobook,exhaleStartMs__var,187468.6399330919,182885.30260185627,108143.57630338563,-0.2966405825010999,0.6102488399602899,0.25821244348043404,0.17624177526978596,121171.43480801613,136165.60526057862,181263.96633976317,-0.4889825841660416,-0.04082836671102645,0.44815421745501516,0.7755864970374979,0.9967397636835182
audiobook,exhaleTroughMs__var,186535.82795880476,182236.503496566,2606148.5910589662,0.6210596413791555,0.09457811090871883,0.1603245294560892,0.4060919689641036,452825.5298212789,1802633.7884407563,780301.0081067057,0.5175273313419824,0.983763457541894,-0.4662361261999116,0.3588927780877786,0.9967397636835182
audiobook,endSymMs__var,746143.311835219,728946.013986264,10424594.364235863,0.6210596413791555,0.09457811090871883,0.1603245294560892,0.4060919689641036,1811302.1192851155,7210535.153763024,3121204.032426823,0.5175273313419824,0.983763457541894,-0.4662361261999116,0.3588927780877786,0.9967397636835182
audiobook,breathLenMs__var,863853.8803491103,686873.9597125342,7488985.313255397,0.8144032264326181,0.034222373998619555,0.1881035320846195,0.32848478360268885,4087569.6176301274,6404988.346723343,3006525.7995648743,0.4466962832618904,1.1006659348295655,-0.6539696515676752,0.24482159860550914,0.9967397636835182
audiobook,inhaleVolume__var,193195.60422287195,115916.62438550421,316631.33459145273,0.48075375250179575,0.22220056310593816,0.34102032750643396,0.07023745097332601,238185.53987640384,358845.1674255304,349865.4742760145,0.14808171212551413,0.8077486302874746,-0.6596669181619604,0.5298628812526218,0.9967397636835182
audiobook,inhaleDuration__var,0.13812991604740105,0.13115293746483966,0.45419203793101753,0.48720838403685124,0.20885596291181752,0.2505401475163638,0.18989980661767866,0.278878009725903,0.25766447760730565,0.3372575310211559,0.3111941257468212,0.8810041179247091,-0.5698099921778879,0.5179627880213075,0.9967397636835182
audiobook,peakInspFlow__var,0.1761515248093068,0.12756035980133923,0.5703231855589751,0.6983740169764432,0.07839311083480925,0.3180034396142231,0.0927369760252901,0.2801998083343389,0.5610305099180171,0.34059298488916717,0.35325879003900884,1.2010754621032784,-0.8478166720642696,0.3588927780877786,0.9967397636835182
audiobook,breathLength__var,0.8638538803491104,0.6868739597125343,7.488985313255395,0.814403226432618,0.034222373998619555,0.1881035320846195,0.32848478360268885,4.087569617630127,6.404988346723344,3.0065257995648746,0.4466962832618904,1.1006659348295658,-0.6539696515676754,0.24482159860550914,0.9967397636835182
audiobook,w1_rfreqPW__var,57.197458994593624,7.730714880629216,13.285319970769502,0.16910389917457727,0.7411327054095277,0.16297014875404447,0.39828664678007686,54.015507666092375,62.32347877412535,62.202995501341555,-0.41664932501082397,0.3205231292057054,0.09612619580511855,0.8893592464914332,0.9967397636835182
