analysis,task,metric,control_CV,n_ctrl,n_resp,n_nonresp,sep_cd,sep_cd_lo,sep_cd_hi,cd_sig,sep_rn,recovery_rho,isRidgeFreq,smallNonResp
peak_gated,threshTask,peakInspFlow,0.5084967204713222,5,10,18,0.5918863756750004,NA,NA,0,0.754240434866751,0.002910181227750794,0,0
peak_gated,threshTask,breathLength,0.0985264987980738,5,10,18,-0.07531751986957344,NA,NA,0,-0.05123153670191874,-0.07090259718520116,0,0
peak_gated,threshTask,w1_rfreqPW,0.07924710262879567,5,10,18,-0.48451223580697694,NA,NA,0,-0.3975967517177332,0.01719652543670924,1,0
peak_gated,threshTask,w1_rfreqGated,0.08968226307913035,5,10,18,-0.534379238484908,NA,NA,0,-0.5366076700130673,0.044710966135444015,1,0
peak_gated,threshTask,w1_rfreqRaw,0.06945357217779756,5,10,18,-0.5834633249153309,NA,NA,0,-0.4751226565524014,0.049208518941967976,1,0
peak_gated,threshTask,w1_rpowZ,0.11274938022145949,5,10,18,0.3446997487311668,NA,NA,0,-0.08000787096597144,0.10079809525209568,0,0
peak_gated,threshTask,w1_rpowDb,3.0327697940549134,5,10,18,-1.1158731356605824,NA,NA,0,-0.5655046876913788,0.028043564558325833,0,0
peak_gated,threshTask,w1_bandDb,3.3212036228612276,5,10,18,-0.9337447907166766,NA,NA,0,-0.6274658297403397,0.043123594556670856,0,0
peak_gated,threshTask,w1_aucZ,0.11274938015236878,5,10,18,0.3446997487311677,NA,NA,0,-0.08000787096597078,0.10079809525209568,0,0
peak_gated,threshTask,w2_rfreqPW,0.059044355499112654,5,10,18,-0.7999422759251208,NA,NA,0,0.05422655445575609,0.18334141734830003,1,0
peak_gated,threshTask,w2_rfreqGated,0.060262504799441965,5,10,18,-0.751035073698108,NA,NA,0,0.04491770631841693,0.20768111488948848,1,0
peak_gated,threshTask,w2_rfreqRaw,0.05941209111989507,5,10,18,-0.727850969186925,NA,NA,0,0.12106385682510161,0.22884606927313061,1,0
peak_gated,threshTask,w2_rpowZ,0.09538280364167821,5,10,18,-0.27137102668270857,NA,NA,0,0.3732494706683397,0.001851933508568687,0,0
peak_gated,threshTask,w2_rpowDb,1.6050860697499094,5,10,18,-1.1684223722710896,NA,NA,0,-0.45932447829734563,0.0023810573681597408,0,0
peak_gated,threshTask,w2_bandDb,8.101970483817286,5,10,18,-0.9588586739631246,NA,NA,0,-0.5559972926037574,0.0386260417501469,0,0
peak_gated,threshTask,w2_aucZ,0.0953828035995915,5,10,18,-0.27137102668270724,NA,NA,0,0.3732494706683408,0.001851933508568687,0,0
peak_gated,threshTask,w3_rfreqPW,0.0384128261491031,5,10,18,1.2359457130027216,NA,NA,0,0.4574010656977519,0.1148198775312586,1,0
peak_gated,threshTask,w3_rfreqGated,0.04382640735724569,5,10,18,1.227031470692895,NA,NA,0,0.5153918782328676,0.07063803525540564,1,0
peak_gated,threshTask,w3_rfreqRaw,0.030328136705219253,5,10,18,1.2353102881252505,NA,NA,0,0.31795846469621214,0.11931743033778255,1,0
peak_gated,threshTask,w3_rpowZ,0.1120932051350295,5,10,18,-0.13825852962728513,NA,NA,0,0.3955342840328411,-0.02010670666446003,0,0
peak_gated,threshTask,w3_rpowDb,1.421888109438881,5,10,18,-1.1536369615550828,NA,NA,0,-0.48726833891423793,0.04021341332892006,0,0
peak_gated,threshTask,w3_bandDb,47.83680114983003,5,10,18,-0.9536144624770697,NA,NA,0,-0.5332508970400999,0.044710966135444015,0,0
peak_gated,threshTask,w3_aucZ,0.11209320508224171,5,10,18,-0.13825852962728172,NA,NA,0,0.39553428403284213,-0.02010670666446003,0,0
peak_gated,threshTask,w4_rfreqPW,0.05751977990401499,5,10,18,1.3922136013805264,NA,NA,0,0.31727817772838873,0.010317915262025542,1,0
peak_gated,threshTask,w4_rfreqGated,0.055532928425764065,5,10,18,1.4452818730730534,NA,NA,0,0.3978869259802113,-0.03809691789055585,1,0
peak_gated,threshTask,w4_rfreqRaw,0.05692034774724509,5,10,18,1.26818142954918,NA,NA,0,0.3159606288129695,0.07989770279824908,1,0
peak_gated,threshTask,w4_rpowZ,0.13101067511310016,5,10,18,-0.8685138999570104,NA,NA,0,0.26413682186852927,-0.1296353455998081,0,0
peak_gated,threshTask,w4_rpowDb,1.5060908806628617,5,10,18,-1.153328544248658,NA,NA,0,-0.4348937216082411,0.029630936137098992,0,0
peak_gated,threshTask,w4_bandDb,274.4873627996919,5,10,18,-0.9496080622627273,NA,NA,0,-0.5100735402975264,0.04180078490769323,0,0
peak_gated,threshTask,w4_aucZ,0.1310106750545233,5,10,18,-0.8685138999570086,NA,NA,0,0.26413682186853116,-0.1296353455998081,0,0
peak_gated,threshTask,w5_rfreqPW,0.05784151283515808,5,10,18,0.30532039332410876,NA,NA,0,-0.5668772631082839,0.2933991801432391,1,0
peak_gated,threshTask,w5_rfreqGated,0.05579839080760369,5,10,18,0.28228090453090215,NA,NA,0,-0.38115847239446543,0.20133162857439582,1,0
peak_gated,threshTask,w5_rfreqRaw,0.05644578389450793,5,10,18,0.3399894545573477,NA,NA,0,-0.57057767257431935,0.2735570354085747,1,0
peak_gated,threshTask,w5_rpowZ,0.067786152709896,5,10,18,-1.2916033214648779,NA,NA,0,-0.053856082681919035,-0.0801622647280446,0,0
peak_gated,threshTask,w5_rpowDb,1.7959023441141533,5,10,18,-1.1693681795427489,NA,NA,0,-0.43263421763304877,0.037303232101169266,0,0
peak_gated,threshTask,w5_bandDb,7588.289768367819,5,10,18,-0.9595287568486116,NA,NA,0,-0.49984858587840586,0.05238326209951429,0,0
peak_gated,threshTask,w5_aucZ,0.06778615267944083,5,10,18,-1.2916033214648774,NA,NA,0,-0.0538560826819179,-0.0801622647280446,0,0
peak_gated,threshTask,p1_rfreqPW,0.07929228269052124,5,10,18,-0.9584662043329788,NA,NA,0,0.20928212794450082,0.16879051120954605,1,0
peak_gated,threshTask,p1_rfreqGated,0.08266549356323617,5,10,18,-0.8535378293083594,NA,NA,0,0.2111338693150009,0.2701177303212328,1,0
peak_gated,threshTask,p1_rfreqRaw,0.07904948021351746,5,10,18,-0.988852882390124,NA,NA,0,0.1819634653571729,0.1563561005091563,1,0
peak_gated,threshTask,p1_rpowZ,0.13569476468576788,5,10,18,-0.463979222977986,NA,NA,0,0.5573910282351728,-0.16217646296465787,0,0
peak_gated,threshTask,p1_rpowDb,1.8042932566875214,5,10,18,-1.1427686754599746,NA,NA,0,-0.4460085550844358,7.936857893865801e-4,0,0
peak_gated,threshTask,p1_bandDb,5.8568045961010204,5,10,18,-0.9712653324001927,NA,NA,0,-0.5206825753821178,0.043123594556670856,0,0
peak_gated,threshTask,p1_aucZ,0.4609482187629583,5,10,18,-0.8754904330821989,NA,NA,0,0.9869598496653607,0.09577141858598068,0,0
peak_gated,threshTask,p2_rfreqPW,0.032590849784902697,5,10,18,1.0735841319639141,NA,NA,0,0.3302073448265105,0.2328144982200635,1,0
peak_gated,threshTask,p2_rfreqGated,0.03643538734915609,5,10,18,0.940859936399185,NA,NA,0,0.26321694802833606,0.24498434699065774,1,0
peak_gated,threshTask,p2_rfreqRaw,0.028146542991842154,5,10,18,1.0341266646596279,NA,NA,0,0.22697686979439313,0.19048458945277924,1,0
peak_gated,threshTask,p2_rpowZ,0.07432985854195788,5,10,18,-0.46288690928776727,NA,NA,0,0.39175655480283583,0.11508443946105414,0,0
peak_gated,threshTask,p2_rpowDb,1.2812246619297165,5,10,18,-1.1749155628926047,NA,NA,0,-0.4433561993347362,0.044710966135444015,0,0
peak_gated,threshTask,p2_bandDb,27.885428092268796,5,10,18,-0.9671480869140789,NA,NA,0,-0.5005028095090743,0.06137836771256221,0,0
peak_gated,threshTask,p2_aucZ,0.3173458283052233,5,10,18,-0.9104552535192797,NA,NA,0,0.837525594895825,-0.12804797402103493,0,0
peak_gated,threshTask,p3_rfreqPW,0.07834130492577356,5,10,18,0.7813873963240187,NA,NA,0,0.09544284487478688,0.0386260417501469,1,0
peak_gated,threshTask,p3_rfreqGated,0.0822923164118854,5,10,18,0.8251029060160889,NA,NA,0,0.24398909790235504,-0.07910401700886249,1,0
peak_gated,threshTask,p3_rfreqRaw,0.07349913186983091,5,10,18,0.7523522688705387,NA,NA,0,0.03804612877292192,0.08095595051743118,1,0
peak_gated,threshTask,p3_rpowZ,0.09270670580384313,5,10,18,-1.2931128361285953,NA,NA,0,-0.1391943054195655,0.04285903262687533,0,0
