sessID,cond,ratio
260326_OBE_NWU_AD_1,baseline,0.948975977940643
260326_OBE_NWU_AD_1,baseline,1.01706162463244
260326_OBE_NWU_AD_1,baseline,1.01358646215665
260326_OBE_NWU_AD_1,baseline,0.987109378296347
260326_OBE_NWU_AD_1,baseline,1.00600245424761
260326_OBE_NWU_AD_1,baseline,0.927560606042008
260326_OBE_NWU_AD_1,baseline,0.924324098013848
260326_OBE_NWU_AD_1,baseline,0.981919884341891
260326_OBE_NWU_AD_1,baseline,1.05561841341241
260326_OBE_NWU_AD_1,baseline,1.04726802335853
260326_OBE_NWU_AD_1,baseline,1.05986906136973
260326_OBE_NWU_AD_1,baseline,1.01857705144382
260326_OBE_NWU_AD_1,baseline,0.974001011331599
260326_OBE_NWU_AD_1,baseline,0.999269847740436
260326_OBE_NWU_AD_1,baseline,1.19516112169174
260326_OBE_NWU_AD_1,baseline,1.14979530124178
260326_OBE_NWU_AD_1,baseline,1.08222708757257
260326_OBE_NWU_AD_1,baseline,1.08913602948101
260326_OBE_NWU_AD_1,baseline,1.04754509630502
260326_OBE_NWU_AD_1,baseline,5.86197766031804
260326_OBE_NWU_AD_1,baseline,1.03668958125884
260326_OBE_NWU_AD_1,baseline,1.07323654483955
260326_OBE_NWU_AD_1,baseline,0.891462658665223
260326_OBE_NWU_AD_1,baseline,0.941365790055839
260326_OBE_NWU_AD_1,baseline,1.10731432317769
260326_OBE_NWU_AD_1,baseline,0.94499068434017
260326_OBE_NWU_AD_1,baseline,0.946023689364034
260326_OBE_NWU_AD_1,baseline,0.973369919833297
260326_OBE_NWU_AD_1,baseline,0.928956864650883
260326_OBE_NWU_AD_1,baseline,1.01567178540679
260326_OBE_NWU_AD_1,baseline,0.889276243456156
260326_OBE_NWU_AD_1,baseline,0.993652977943647
260326_OBE_NWU_AD_1,baseline,1.05498511103464
260326_OBE_NWU_AD_1,baseline,1.16733595494687
260326_OBE_NWU_AD_1,baseline,1.0506477071343
260326_OBE_NWU_AD_1,baseline,1.10312224917451
260326_OBE_NWU_AD_1,baseline,1.00219006759529
260326_OBE_NWU_AD_1,baseline,0.863323697509492
260326_OBE_NWU_AD_1,baseline,0.92828591409789
260326_OBE_NWU_AD_1,baseline,0.99885180401341
260326_OBE_NWU_AD_1,baseline,0.789284311520431
260326_OBE_NWU_AD_1,baseline,1.1351118567277
260326_OBE_NWU_AD_1,baseline,1.15155845377483
260326_OBE_NWU_AD_1,baseline,1.66525661948048
