sess,cond,freqRange,minLat_ms,maxLat_ms,minPct,maxPct,breathMs
HM,baseline,32,210,2320,5.09708737864078,56.3106796116505,4120
HM,baseline,27,954,2198,20.3933304831124,46.985891406584,4678
HM,baseline,31,200,454,4.12541254125413,9.36468646864686,4848
HM,baseline,33,1294,2292,29.2892711634224,51.8786781349027,4418
HM,baseline,31,3006,1532,40.3165236051502,20.5472103004292,7456
HM,baseline,26,772,200,14.7949405902645,3.83288616328095,5218
HM,baseline,27,1846,2176,32.1266968325792,37.8698224852071,5746
HM,baseline,27,1722,2666,31.5847395451211,48.8994864269993,5452
HM,baseline,33,2182,3180,41.625333842045,60.6638687523846,5242
HM,baseline,33,924,2858,17.3423423423423,53.6411411411411,5328
HM,baseline,29,1408,452,23.7998647734956,7.64029749830967,5916
HM,baseline,32,1118,1972,17.9511881824021,31.6634553628773,6228
HM,baseline,33,200,3648,3.39328130302002,61.8934509670852,5894
HM,baseline,26,200,542,4.51467268623025,12.234762979684,4430
HM,baseline,28,1368,1998,30.3325942350333,44.3015521064302,4510
HM,baseline,28,1740,1234,26.711697881486,18.9438133251458,6514
HM,baseline,29,3772,1996,81.4686825053996,43.110151187905,4630
HM,ATB,25,2404,200,26.9748653500898,2.24416517055655,8912
HM,ATB,25,962,200,12.5162633359355,2.60213374967473,7686
HM,ATB,32,1194,200,15.6569630212431,2.62260687123,7626
HM,ATB,32,2368,3808,31.1006041502495,50.013133701077,7614
HM,ATB,33,410,3732,6.12123021797551,55.7181248133771,6698
HM,ATB,26,200,1626,2.76014352746343,22.4399668782777,7246
HM,ATB,33,1828,2922,24.5500940102068,39.2425463336019,7446
HM,ATB,22,2482,2998,33.2975583579286,40.2200160987389,7454
HM,ATB,32,988,2964,14.711137581894,44.133412745682,6716
HM,ATB,27,1292,2566,21.4049039098741,42.5115970841617,6036
HM,ATB,28,2096,2680,30.1756406564929,38.5833573279585,6946
HM,ATB,31,1924,3466,31.9283106538334,57.5174244938599,6026
HM,ATB,32,1750,3694,22.2533062054934,46.9735503560529,7864
HM,ATB,32,1732,2598,32.7039274924471,49.0558912386707,5296
HM,ATB,27,530,610,7.67226404169079,8.8303416328894,6908
HM,ATB,29,1612,2280,19.4733027301281,27.5428847547717,8278
HM,ATB,33,1476,2926,28.7495130502532,56.9925983638488,5134
HM,ATB,30,554,1686,7.56210756210756,23.013923013923,7326
HM,ATB,29,594,1986,9.85074626865672,32.9353233830846,6030
HM,ATB,33,1206,2882,18.4799264480539,44.1618142813362,6526
HM,ATB,29,1452,1978,19.8036006546645,26.9776322967812,7332
HM,ATB,22,200,3168,3.16957210776545,50.2060221870048,6310
HM,ATB,31,1760,3004,33.8201383551115,57.7248270561107,5204
HM,ATB,31,3918,2518,50.9360374414977,32.7353094123765,7692
HM,ATB,33,248,3800,3.64920541494997,55.9152442613302,6796
HM,ATB,29,388,2010,5.28178600598965,27.3618295671114,7346
HM,ATB,32,2220,1350,26.922144069852,16.3715740965317,8246
HM,ATB,33,794,2142,11.6014026884863,31.2974868497954,6844
HM,ATB,33,408,2464,4.94785350472957,29.8811544991511,8246
HM,ATB,32,200,3838,2.94464075382803,56.5076560659599,6792
HM,ATB,33,1034,3914,16.9786535303777,64.2692939244663,6090
HM,ATB,30,1586,3066,20.7591623036649,40.130890052356,7640
HM,ATB,32,402,2726,5.42949756888169,36.8179362506753,7404
HM,ATB,33,510,2598,7.39344737605103,37.6630907509423,6898
HM,ATB,33,2626,1662,34.148244473342,21.6124837451235,7690
HM,ATB,24,2288,1518,32.5184764070495,21.5747583854463,7036
HM,ATB,31,1718,3388,25.6417910447761,50.5671641791045,6700
HM,ATB,33,2856,590,51.5523465703971,10.6498194945848,5540
HM,ATB,30,446,1468,5.83464154892726,19.2046049188906,7644
HM,ATB,31,1166,454,18.6143039591315,7.2477650063857,6264
HM,ATB,32,226,600,3.20476460578559,8.50822461712989,7052
HM,ATB,25,1858,2826,28.3750763591936,43.1582162492364,6548
HM,ATB,23,1450,1874,53.4660766961652,69.1002949852507,2712
HM,ATB,25,1148,3124,16.9121979964644,46.0223924572775,6788
SP,baseline,20,200,542,5.7372346528973,15.5479059093517,3486
SP,baseline,31,1746,2754,61.4788732394366,96.9718309859155,2840
SP,baseline,29,954,282,33.426769446391,9.88086895585144,2854
SP,baseline,22,592,2460,21.0526315789474,87.4822190611664,2812
SP,baseline,30,958,2240,35.5341246290801,83.0860534124629,2696
SP,baseline,25,200,466,7.73993808049536,18.0340557275542,2584
SP,baseline,20,1330,1722,77.2357723577236,100,1722
SP,baseline,22,200,1476,8.33333333333333,61.5,2400
SP,baseline,27,518,200,21.709974853311,8.38222967309304,2386
SP,baseline,24,1432,1048,58.9785831960461,43.163097199341,2428
SP,baseline,14,1070,1582,39.6590066716086,58.6360266864344,2698
SP,baseline,25,1020,1704,39.5962732919255,66.1490683229814,2576
SP,baseline,26,2424,746,94.0263770364624,28.9371605896043,2578
SP,baseline,20,1346,1462,55.6658395368073,60.4631927212572,2418
SP,baseline,26,1188,378,43.0123099203476,13.685734974656,2762
SP,baseline,24,2178,856,84.5496894409938,33.2298136645963,2576
SP,baseline,17,1930,1208,72.5563909774436,45.4135338345865,2660
SP,baseline,32,786,2382,31.9512195121951,96.8292682926829,2460
SP,baseline,23,2516,1946,98.8993710691824,76.4937106918239,2544
SP,baseline,28,1872,772,68.7729610580456,28.3614988978692,2722
SP,baseline,27,200,2120,8.77963125548727,93.0640913081651,2278
SP,baseline,28,1050,1924,39.5629238884702,72.4943481537302,2654
SP,baseline,28,1052,2166,37.841726618705,77.9136690647482,2780
SP,baseline,21,1798,2364,74.9791492910759,98.582151793161,2398
SP,baseline,14,1100,452,58.5729499467519,24.0681576144835,1878
SP,baseline,28,200,1782,8.40336134453782,74.8739495798319,2380
SP,baseline,31,1660,1798,59.2011412268188,64.1226818830243,2804
SP,baseline,29,3116,2234,90.3712296983759,64.7911832946636,3448
SP,baseline,32,200,1148,6.41848523748395,36.8421052631579,3116
SP,baseline,20,534,2822,15.9593544530783,84.3395098625224,3346
SP,baseline,32,3648,200,96.1011591148578,5.26870389884088,3796
SP,baseline,27,1176,2770,38.7351778656126,91.2384716732543,3036
SP,baseline,29,2490,2030,83.8948787061995,68.3962264150943,2968
SP,baseline,32,1256,2438,44.2877291960508,85.966149506347,2836
SP,baseline,28,278,2630,9.12073490813648,86.2860892388452,3048
SP,baseline,29,1750,640,57.7557755775578,21.1221122112211,3030
SP,baseline,27,200,242,7.06214689265537,8.54519774011299,2832
SP,baseline,31,832,2320,29.6085409252669,82.5622775800712,2810
SP,baseline,31,2724,2226,88.8454011741683,72.6027397260274,3066
SP,baseline,26,1422,200,50.8947745168218,7.15819613457409,2794
SP,baseline,29,2308,2600,85.7355126300149,96.5824665676077,2692
SP,baseline,27,1792,1374,69.6192696192696,53.3799533799534,2574
SP,baseline,26,942,276,36.9701726844584,10.8320251177394,2548
SP,baseline,31,928,216,36.5642237982664,8.51063829787234,2538
SP,baseline,27,1238,254,45.0837581937363,9.24981791697014,2746
SP,baseline,33,874,1722,36.9087837837838,72.7195945945946,2368
SP,baseline,24,2108,2578,78.6567164179104,96.1940298507463,2680
SP,baseline,31,2254,226,81.9636363636364,8.21818181818182,2750
SP,baseline,24,2746,582,96.2833099579243,20.4067321178121,2852
SP,baseline,32,2432,324,83.5164835164835,11.1263736263736,2912
SP,baseline,29,2534,200,95.0487621905476,7.50187546886722,2666
SP,baseline,30,1720,200,59.3922651933702,6.9060773480663,2896
SP,baseline,33,2444,2036,69.1959229898075,57.6443941109853,3532
SP,baseline,26,2140,200,79.7912005965697,7.45712155108128,2682
SP,baseline,25,2530,3116,61.2590799031477,75.4479418886199,4130
SP,baseline,30,1362,280,45.2792553191489,9.30851063829787,3008
SP,baseline,33,1332,2512,48.1561822125813,90.8170643528561,2766
SP,baseline,29,1650,1308,57.8135949544499,45.8304134548003,2854
SP,baseline,25,1886,2262,67.3571428571429,80.7857142857143,2800
SP,baseline,31,1980,2394,54.3956043956044,65.7692307692308,3640
SP,baseline,28,1342,360,44.6440452428476,11.9760479041916,3006
SP,baseline,25,2246,200,69.0227412415489,6.14628149969269,3254
SP,baseline,31,1374,1858,49.247311827957,66.5949820788531,2790
SP,baseline,31,1440,2486,34.3020485945688,59.2186755597904,4198
SP,baseline,31,3554,200,92.6485922836288,5.21376433785193,3836
SP,baseline,28,3630,2964,96.0825833774484,78.4542085759661,3778
SP,baseline,31,982,1746,29.8298906439854,53.0376670716889,3292
SP,baseline,26,3060,2416,89.84145625367,70.9336465061656,3406
SP,baseline,32,1434,2642,48.6761710794297,89.6809232858113,2946
SP,baseline,27,2492,1888,93.6138241923366,70.9241172051089,2662
SP,baseline,33,1092,3030,35.6629653821032,98.9549314173743,3062
SP,baseline,25,2756,2108,91.0773298083278,69.6629213483146,3026
SP,baseline,31,2088,2712,66.9230769230769,86.9230769230769,3120
SP,baseline,22,3240,1118,98.6601705237515,34.0438489646772,3284
SP,baseline,32,2620,3238,75.8980301274623,93.8006952491309,3452
SP,baseline,24,2262,268,75.7535164099129,8.97521768251842,2986
SP,baseline,30,262,1728,10.1708074534161,67.0807453416149,2576
SP,baseline,32,1106,1804,38.6713286713287,63.0769230769231,2860
SP,baseline,31,2844,2614,97.1975393028025,89.336978810663,2926
SP,baseline,30,1550,2162,56.2001450326323,78.3901377810007,2758
SP,baseline,21,1104,2166,39.4004282655246,77.3019271948608,2802
SP,baseline,32,2206,1598,79.0114613180516,57.2349570200573,2792
SP,baseline,25,806,506,28.6221590909091,17.96875,2816
SP,baseline,33,2318,530,79.9861973775017,18.2884748102139,2898
SP,baseline,30,1132,2316,41.4652014652015,84.8351648351648,2730
SP,baseline,24,200,1396,6.57894736842105,45.9210526315789,3040
SP,baseline,25,2988,200,99.4673768308921,6.6577896138482,3004
SP,baseline,25,200,2334,7.36377025036819,85.9351988217968,2716
SP,baseline,25,2144,1424,76.3532763532764,50.7122507122507,2808
SP,baseline,27,2546,2000,86.1882193635748,67.7048070412999,2954
SP,baseline,32,292,2136,10.0068540095956,73.2008224811515,2918
SP,baseline,26,2628,462,82.125,14.4375,3200
SP,baseline,24,200,2622,6.48929266709929,85.0746268656716,3082
SP,baseline,25,2532,414,86.3574351978172,14.1200545702592,2932
SP,baseline,30,200,890,6.89179875947622,30.6685044796692,2902
SP,baseline,32,1924,928,65.0439486139283,31.3725490196078,2958
SP,baseline,33,784,1472,26.5762711864407,49.8983050847458,2950
SP,baseline,32,208,2816,6.90112806901128,93.4306569343066,3014
SP,baseline,26,2262,1556,76.008064516129,52.2849462365591,2976
SP,baseline,33,334,1808,12.4348473566642,67.3119880863738,2686
SP,baseline,23,200,644,8.67302688638335,27.9271465741544,2306
SP,baseline,32,1298,2112,52.2965350523771,85.0926672038678,2482
SP,baseline,29,1212,200,42.3184357541899,6.98324022346369,2864
SP,baseline,29,414,2372,13.1095630145662,75.110829639012,3158
SP,baseline,27,2050,3606,55.6762629005975,97.9359043997827,3682
SP,ATB,30,3192,1858,67.9727427597956,39.5655877342419,4696
SP,ATB,29,1232,3948,26.449119793903,84.75740661228,4658
SP,ATB,32,3562,2258,83.969825553984,53.2296086751532,4242
SP,ATB,33,3156,1754,85.0673854447439,47.277628032345,3710
SP,ATB,28,726,200,19.977985690699,5.50357732526142,3634
SP,ATB,29,1084,3384,30.6561085972851,95.7013574660633,3536
SP,ATB,29,2934,1614,80.0327332242226,44.0261865793781,3666
SP,ATB,33,2004,200,54.5157780195865,5.44069640914037,3676
SP,ATB,30,2640,678,80.8823529411765,20.7720588235294,3264
SP,ATB,29,200,2980,5.48546352166758,81.733406472847,3646
SP,ATB,27,2850,1740,87.3697118332312,53.3415082771306,3262
SP,ATB,31,212,1690,5.79868708971554,46.2253829321663,3656
SP,ATB,32,316,3508,7.60712566201252,84.4487241213288,4154
SP,ATB,33,3382,3204,95.8616780045352,90.8163265306122,3528
SP,ATB,27,3226,234,91.6998294485503,6.65150653780557,3518
SP,ATB,30,1866,3082,32.0949432404541,53.0099759201926,5814
SP,ATB,30,1798,2404,36.515028432169,48.8220958570268,4924
SP,ATB,33,3300,3360,56.390977443609,57.4162679425837,5852
SP,ATB,29,1476,642,18.8891732787305,8.21602252367545,7814
SP,ATB,33,924,2330,13.961922030825,35.2070111816259,6618
SP,ATB,26,206,3680,3.82757339279078,68.3760683760684,5382
SP,ATB,32,3986,1214,83.5289186923722,25.4400670578374,4772
SP,ATB,33,3832,650,97.0126582278481,16.4556962025316,3950
SP,ATB,26,3486,968,96.0330578512397,26.6666666666667,3630
SP,ATB,31,654,344,17.4214171550346,9.16355887053809,3754
SP,ATB,27,324,1664,7.63430725730443,39.2082940622055,4244
SP,ATB,24,234,2258,8.13064628214038,78.4572619874913,2878
SP,ATB,32,2760,1642,85.4489164086687,50.8359133126935,3230
SP,ATB,26,3292,2380,89.9945325314379,65.0628758884636,3658
SP,ATB,33,200,1376,5.3850296176629,37.0490037695207,3714
SP,ATB,33,300,1206,7.4147305981216,29.8072170044488,4046
SP,ATB,24,534,2630,14.4637053087757,71.2351029252438,3692
SP,ATB,32,1658,1994,43.7929212889593,52.6677231907026,3786
SP,ATB,23,304,2436,7.55842864246643,60.566882148185,4022
SP,ATB,29,672,394,16.9269521410579,9.92443324937028,3970
SP,ATB,32,480,2760,9.89690721649485,56.9072164948454,4850
SP,ATB,31,1300,3374,33.5570469798658,87.0934434692824,3874
SP,ATB,30,280,1108,8.72274143302181,34.5171339563863,3210
SP,ATB,31,2962,2454,82.7374301675978,68.5474860335195,3580
SP,ATB,32,2564,1070,71.7002237136465,29.9217002237136,3576
SP,ATB,22,806,2438,30.5534495830174,92.4184988627748,2638
SP,ATB,28,460,1656,16.0614525139665,57.8212290502793,2864
SP,ATB,25,200,2590,7.30994152046784,94.6637426900585,2736
SP,ATB,26,3248,694,97.3037747153984,20.7908927501498,3338
SP,ATB,30,1880,1522,67.6745860331174,54.7876169906407,2778
SP,ATB,23,3116,1996,85.2297592997812,54.5951859956236,3656
SP,ATB,26,1414,2144,53.8461538461538,81.6450875856817,2626
SP,ATB,30,292,3364,7.19566288812223,82.8979793001479,4058
SP,ATB,30,326,1406,7.42258652094718,32.0127504553734,4392
SP,ATB,33,2470,424,57.1230342275671,9.80573543015726,4324
SP,ATB,29,3560,1442,95.1871657754011,38.5561497326203,3740
SP,ATB,33,3644,2282,81.4119749776586,50.9830205540661,4476
SP,ATB,30,3608,1846,74.4838976052849,38.1090008257638,4844
SP,ATB,33,2192,2890,54.3920595533499,71.712158808933,4030
SP,ATB,31,2180,3902,46.962516156829,84.058595433003,4642
SP,ATB,32,3744,938,99.5215311004785,24.9335459861776,3762
SP,ATB,26,2264,3486,50.8992805755396,78.3723021582734,4448
SP,ATB,32,3430,1782,95.4368391764051,49.5826377295492,3594
SP,ATB,24,200,548,5.29380624669137,14.5050291159344,3778
SP,ATB,29,1680,1396,51.1882998171846,42.5350396099939,3282
SP,ATB,30,3058,3438,87.4213836477987,98.2847341337907,3498
SP,ATB,28,1760,516,47.3372781065089,13.8784292630446,3718
SP,ATB,25,2628,1282,97.0457902511078,47.341211225997,2708
SP,ATB,18,1430,200,45.6285896617741,6.38162093171666,3134
SP,ATB,21,2758,1954,94.3228454172367,66.8262653898769,2924
SP,ATB,31,2868,392,83.859649122807,11.4619883040936,3420
SP,ATB,33,880,1394,25.1284980011422,39.8058252427184,3502
SP,ATB,18,820,1740,25.1071647274954,53.2761788120024,3266
SP,ATB,29,1272,2662,40.4066073697586,84.561626429479,3148
SP,ATB,28,1826,2014,53.0197444831591,58.4785133565621,3444
SP,ATB,27,200,2622,6.18429189857761,81.0760667903525,3234
SP,ATB,24,1080,2464,34.3511450381679,78.3715012722646,3144
SP,ATB,30,3490,200,88.3544303797468,5.06329113924051,3950
SP,ATB,20,3074,1208,91.4336704342653,35.930993456276,3362
SP,ATB,31,200,1532,4.97265042267529,38.0905022376927,4022
SP,ATB,32,1966,1308,52.1762208067941,34.7133757961783,3768
SP,ATB,27,1924,298,43.6281179138322,6.75736961451247,4410
SP,ATB,28,2210,1430,58.5896076352068,37.9109225874867,3772
