session,group,type,channel,trial,meanRbar,nSubWin,nSlips,included
260326_OBE_NWU_AD_2,Control,OBE,macBP3,7,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,8,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,9,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,10,0.946933972379317,2,0,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,11,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,12,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,13,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,14,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,15,0.993997217847544,2,0,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,16,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,17,0.996633115629478,2,0,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,18,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,19,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,20,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,21,0.777841960037495,2,0,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,22,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,23,0.945502986121083,2,2,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,24,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,25,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,26,0.831849818158149,2,1,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,27,0.816206877635163,2,2,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,28,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,29,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,30,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,31,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,32,0.846547562592849,2,0,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,33,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,34,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,35,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,36,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,37,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,38,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,39,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,40,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,41,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,42,0.968741944354641,3,3,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,43,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,44,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,45,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,46,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,47,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,48,0.805713162361977,2,2,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,49,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,50,0.984219569653211,2,2,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,51,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,52,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,53,0.264006291723009,2,1,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,54,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,55,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,56,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,57,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,58,0.938072254862712,6,5,1
260326_OBE_NWU_AD_2,Control,OBE,macBP3,59,NaN,0,0,0
260326_OBE_NWU_AD_2,Control,OBE,macBP3,60,0.951638503172035,2,2,1
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,1,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,2,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,3,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,4,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,5,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,6,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,7,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,8,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,9,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,10,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,11,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,12,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,13,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,14,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,15,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,16,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,17,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,18,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,19,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,20,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,21,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,22,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,23,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,24,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,25,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,26,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,27,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,28,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,29,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,30,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,31,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,32,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,33,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,34,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,35,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,36,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,37,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,38,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,39,NaN,0,0,0
260406_Dupi_NMH_BS_2,DupiS2,Dupi,macBP4,40,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,1,0.303552655654017,2,1,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,2,0.0900156860206439,2,1,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,3,0.261982667015757,3,1,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,4,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,5,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,6,0.977901122971871,2,2,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,7,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,8,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,9,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,10,0.281451449785566,3,2,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,11,0.285822151071806,2,1,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,12,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,13,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,14,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,15,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,16,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,17,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,18,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,19,0.355807547578313,2,1,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,20,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,21,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,22,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,23,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,24,0.203954327588386,4,1,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,25,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,26,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,27,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,28,0.996319016340988,2,0,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,29,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,30,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,31,0.687066186162769,4,4,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,32,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,33,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,34,0.309933643443611,3,1,1
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,35,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,36,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,37,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,38,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,39,NaN,0,0,0
260504_Dupi_NMH_JA_1,DupiS1,Dupi,macBP3,40,0.84729056548719,2,2,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,1,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,2,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,3,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,4,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,5,0.658128872096149,2,2,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,6,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,7,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,8,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,9,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,10,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,11,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,12,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,13,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,14,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,15,0.330152422003578,7,2,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,16,0.996132770264015,2,2,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,17,0.835096422792713,3,3,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,18,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,19,0.942001638518108,2,2,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,20,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,21,0.808215157637646,2,2,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,22,0.383026108498083,2,1,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,23,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,24,0.713133582134256,2,1,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,25,0.670904387144532,4,3,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,26,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,27,0.295018338409032,6,4,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,28,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,29,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,30,0.948170696934795,2,1,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,31,0.602531399859614,3,0,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,32,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,33,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,34,0.279803438896363,2,1,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,35,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,36,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,37,NaN,0,0,0
260514_OBE_NWU_BW_1,Control,OBE,macBP2,38,0.58239640975843,2,0,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,39,0.814972542441771,4,4,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,40,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,1,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,2,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,3,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,4,0.0753696286958668,2,1,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,5,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,6,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,7,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,8,0.978026963749779,2,2,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,9,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,10,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,11,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,12,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,13,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,14,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,15,0.949767931142735,2,0,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,16,0.6166653320638,2,1,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,17,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,18,0.969665026064848,2,0,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,19,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,20,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,21,0.584891688574405,4,1,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,22,0.979319666999928,2,2,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,23,0.216098074313923,3,2,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,24,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,25,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,26,0.711471632734938,2,2,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,27,0.263578698002333,2,1,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,28,0.661326517606182,2,0,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,29,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,30,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,31,0.99457001531,2,1,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,32,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,33,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,34,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,35,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,36,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,37,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,38,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,39,NaN,0,0,0
230611_OBE_NMH_AZ,Control,OBE,macBP3,40,0.852003392415732,2,1,1
241017_OBE_NMH_AS,Control,OBE,macBP2,1,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,2,0.116297336202985,2,1,1
241017_OBE_NMH_AS,Control,OBE,macBP2,3,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,4,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,5,0.509561200916616,5,3,1
241017_OBE_NMH_AS,Control,OBE,macBP2,6,0.663016191865525,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,7,0.504234405501353,2,1,1
241017_OBE_NMH_AS,Control,OBE,macBP2,8,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,9,0.998977689100795,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,10,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,11,0.876829829771858,2,1,1
241017_OBE_NMH_AS,Control,OBE,macBP2,12,0.356128784703709,2,1,1
241017_OBE_NMH_AS,Control,OBE,macBP2,13,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,14,0.79188191724944,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,15,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,16,0.994879964426535,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,17,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,18,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,19,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,20,0.987738953538039,2,2,1
241017_OBE_NMH_AS,Control,OBE,macBP2,21,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,22,0.349398785841349,3,2,1
241017_OBE_NMH_AS,Control,OBE,macBP2,23,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,24,0.99504229303015,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,25,0.975624458594371,2,2,1
241017_OBE_NMH_AS,Control,OBE,macBP2,26,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,27,0.972380338520617,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,28,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,29,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,30,0.0983996479514155,2,1,1
241017_OBE_NMH_AS,Control,OBE,macBP2,31,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,32,0.999291793729535,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,33,0.657144899801014,2,0,1
241017_OBE_NMH_AS,Control,OBE,macBP2,34,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,35,0.728668389852347,2,2,1
241017_OBE_NMH_AS,Control,OBE,macBP2,36,0.568861655188355,2,1,1
241017_OBE_NMH_AS,Control,OBE,macBP2,37,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,38,NaN,0,0,0
241017_OBE_NMH_AS,Control,OBE,macBP2,39,0.888255724012351,2,2,1
241017_OBE_NMH_AS,Control,OBE,macBP2,40,0.68052268623311,3,1,1
240923_OBE_NMH_HRM,Control,OBE,macBP2,1,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,2,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,3,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,4,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,5,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,6,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,7,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,8,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,9,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,10,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,11,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,12,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,13,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,14,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,15,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,16,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,17,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,18,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,19,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,20,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,21,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,22,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,23,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,24,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,25,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,26,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,27,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,28,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,29,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,30,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,31,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,32,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,33,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,34,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,35,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,36,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,37,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,38,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,39,NaN,0,0,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,40,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,1,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,2,0.44091074858695,2,1,1
250310_OBE_NMH_FS,Control,OBE,macBP1,3,0.992730367091063,2,2,1
250310_OBE_NMH_FS,Control,OBE,macBP1,4,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,5,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,6,0.99990650196977,2,2,1
250310_OBE_NMH_FS,Control,OBE,macBP1,7,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,8,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,9,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,10,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,11,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,12,0.364315618169514,3,1,1
250310_OBE_NMH_FS,Control,OBE,macBP1,13,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,14,0.857392464769062,2,1,1
250310_OBE_NMH_FS,Control,OBE,macBP1,15,0.101553719381395,2,1,1
250310_OBE_NMH_FS,Control,OBE,macBP1,16,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,17,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,18,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,19,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,20,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,21,0.295254116998163,2,0,1
250310_OBE_NMH_FS,Control,OBE,macBP1,22,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,23,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,24,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,25,0.944742752575858,3,3,1
250310_OBE_NMH_FS,Control,OBE,macBP1,26,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,27,0.695379945246998,3,2,1
250310_OBE_NMH_FS,Control,OBE,macBP1,28,0.836326627196583,2,2,1
250310_OBE_NMH_FS,Control,OBE,macBP1,29,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,30,0.186449317580003,5,1,1
250310_OBE_NMH_FS,Control,OBE,macBP1,31,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,32,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,33,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,34,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,35,0.996141529514336,2,2,1
250310_OBE_NMH_FS,Control,OBE,macBP1,36,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,37,0.645213578979087,2,1,1
250310_OBE_NMH_FS,Control,OBE,macBP1,38,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,39,NaN,0,0,0
250310_OBE_NMH_FS,Control,OBE,macBP1,40,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,1,NaN,0,0,0
250313_OBE_NMH_CS,Control,OBE,macBP4,2,0.0281325244854437,2,1,1
